pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-144.998,-143.998,-142.998,-141.998,-140.998,-139.998,-138.998,-137.998,-136.998,-135.998,-134.998,-133.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,449.41,111.11,0.17281,51.9,37,0.5,1000,23415,12144,10821,10369,10334,10499,10281,10382,10271,9997.8,10210,10262,10306,10171,10417,10390,10353,10264,10258,10147,10248,10337,10269,10267,10389,10219,10057,10101,10341,10138,10428,10229,10253,10152,10373,10077,10131,6758,9184.2,9824.2,9944.4,10086,10180,10027,10165,10111,10398,10330,10280,10291,10174,10240,10369,10167,10264,10364,10075,10250,10010,10198,10247,10134,9935,10172,10238,10172,10173,10239,10123,10106,10224,10245,10314,10275,10270,10233,10280,10323,10302,10401,10309,10323,10330,10218,10276,10239,10116,10255,10217,10273,10223,10327,10088,10098,10248,10168,10072,10145
6.4,24.933,3.4,3995.8,458.81,112.33,0.19532,58.663,37,0.5,1000,25464,13094,11670,11253,11177,10978,11066,11023,10979,11017,11053,10864,11214,11022,11001,11043,11258,11014,10995,11195,10945,11029,11013,10987,11014,11005,11272,10897,11258,10989,11053,11025,10920,10964,11156,10962,11072,7449.9,10221,10421,10913,10965,10869,10960,10877,10951,10775,10884,11013,10942,11011,11213,11152,11087,11008,10921,11250,11169,10888,10872,11020,10952,11026,11222,11056,10935,10914,10866,10935,10842,11121,10931,11067,10953,10961,10877,11027,11107,11206,10965,10995,10931,10955,10918,11129,11007,11084,10993,11000,11009,10948,11164,11115,10915,10972,10982,11189,11021
6.52,24.908,3.4,3913.1,472.29,108.76,0.14265,42.842,37,0.5,1000,24955,13337,11495,11259,11118,10976,11042,11040,11139,10961,10989,10991,10917,10936,11203,10860,11039,11201,10960,11037,11198,11051,11260,11162,10798,11032,11018,10945,10946,10975,11076,11029,10977,10895,11097,10894,10801,10341,10759,10783,11101,10935,10840,10795,11060,11069,10939,11020,11034,11034,10952,11140,11024,11118,10997,11209,11038,11184,11046,10944,11050,10967,11079,10955,11164,11064,11012,11082,10950,10959,10869,10949,11113,11091,10993,10929,10986,11219,10916,11037,10899,11094,11056,11054,10973,11052,11085,11151,10955,10897,10855,10989,11139,11113,10950,10881,10864,10987
6.68,24.846,3.4,3959.1,463.85,103.57,0.10358,31.11,37,0.5,1000,22548,12137,10887,10458,10115,10322,10289,10173,9961.4,10379,10338,10192,10108,10326,10262,10188,10193,10193,10023,10366,10152,10064,10101,10106,10102,10135,10053,10193,10178,10072,10110,10133,10313,10117,10145,10007,10195,10035,9942.5,10190,10174,10182,10200,9938,10126,10228,10345,10202,10132,10183,10138,9981.1,10088,10102,10185,10064,10087,10127,10243,10152,10062,10085,10279,10133,10202,10077,9976.4,10264,10337,10151,10328,10103,10242,10216,10264,10131,10160,10178,10076,10268,10254,10070,10254,10242,10237,10202,10205,10142,10181,10049,10153,10102,10317,10220,10239,10121,10182,10232
6.85,24.755,3.4,3958.2,408.3,94.369,-0.016316,-4.9002,37,0.5,1000,19294,10875,9545.7,9134.8,8990.9,9122.3,9016.5,8979.8,9085.6,8827.8,8959.4,9036.7,8873.7,8945.6,9174.5,8889.3,9045.6,8883.7,8907.7,8833.2,8935.8,9063.7,8734.1,9047.5,9117.5,8949.6,8979.1,8918.5,9033.5,8867.3,8979.2,8856.6,8906.7,8882.7,8874.6,8770,6822.2,8499.1,8759.4,8771.6,8921.9,8954.8,8993,8692.5,8997.4,8963.2,8966,9055.9,8782.5,9040.3,8894.3,8920,8973.6,8899.8,8897.1,8905.7,8913.1,8989.4,8879.3,9101.9,8786.1,8966.6,8968.9,8993.4,8994.7,8956.5,8956.9,8932.8,8826.1,9094.8,8978.9,8887.6,8913.2,8993.3,8858.2,8993.1,9076.7,8992.9,8899.5,8875.8,8996.9,8858.9,8877.9,8897.7,9142.9,8941.6,9036.9,8905.9,9041.8,9129,8859.1,8975.5,8978.3,8940.2,9018.1,9069.6,9030.7,9003
6.98,24.893,3.4,3939.2,392.99,112.01,0.043583,13.09,37,0.5,1000,22791,11932,10582,10249,10036,10103,10081,9948,9930.6,9956.2,9955.2,9991,9866.8,9938.8,9835.1,9976.4,10090,9982.4,9976,9907.2,9981.1,9844.8,9850.3,10103,9981.6,9909.5,10039,9855,10056,9823.8,9754.2,9917,10124,9928,9970.5,9996.6,8455.4,9377.6,9470.5,9838.9,9930.3,9905,9985.5,9957.3,10086,9918.4,10020,9912.1,10045,10097,10008,9999.4,9637.3,10053,9893.2,9893.3,9790.2,9979.6,9959.4,9831.4,9990.4,10065,9945.2,9955.2,9876.4,9847.2,10127,10159,9963.8,10144,9867.4,9938.3,9841.3,9945.3,10063,10060,9876.6,10075,9973.9,9971.9,10053,9963.5,9862.1,10041,9982.1,9976.1,9931.3,9841.7,9939.2,9883.9,9831.6,9859.9,10123,10002,9935.4,10026,9856.6,9739.4
7.12,24.918,3.4,3995.5,348.33,116.88,0.039824,11.96,37,0.5,1000,25198,12932,11452,11013,11001,10903,10828,10820,10642,10739,10871,10781,10825,10719,10639,10843,10787,10752,10698,10768,10691,10834,10939,10783,10865,10781,10752,10908,10708,10867,10704,10787,10830,10712,10962,10706,9150.6,10310,10571,10682,10799,10826,10637,10700,10916,10832,10970,10849,10613,10832,10670,10870,10976,10902,10719,10819,10682,10750,10836,10740,10758,10878,10856,10780,10764,10859,10764,10759,11004,10835,10897,10788,10781,10739,10947,10766,10938,10825,10975,10663,10963,10733,10744,10806,10860,10874,10797,10841,10677,10752,10719,10670,10644,10834,10779,10818,10834,10772
7.27,24.543,3.4,3941.8,315.32,113.17,0.032313,9.7046,37,0.5,1000,25024,13095,11337,11078,10926,10848,10671,10906,11033,10800,10830,10738,10699,10685,10858,10742,10868,10919,10576,10914,10989,10917,10904,10859,10914,10649,10818,10695,10746,10653,10971,10930,10913,10757,10914,10799,6999,9787.3,10265,10505,10461,10819,10701,10711,10870,10917,10625,10878,10684,10744,10653,10759,10651,10840,10741,10931,10758,10571,10729,10856,10865,11018,10675,10882,10837,10938,10746,10671,10880,10782,10992,10719,10908,10899,10758,10812,10901,10770,10744,10857,10782,10717,10966,10702,10785,10852,10866,10768,10486,10863,10976,10706,10945,10711,10883,10687,11031,10762
6.25,24.943,1.4,1650.3,389.48,105.97,-0.025923,-7.7857,37,0.5,1000,25888,17209,16478,16524,16462,16511,16417,16537,16428,16505,16510,16519,16229,16417,16434,16388,16340,16371,16380,16531,16457,16383,16250,16337,16545,16461,16503,16676,16437,16327,16450,16554,16520,16263,16343,16215,12321,15698,16178,16318,16413,16252,16316,16528,16366,16360,16311,16328,16241,16255,16503,16406,16459,16368,16459,16525,16429,16405,16284,16323,16242,16271,16327,16386,16409,16292,16393,16501,16279,16383,16514,16341,16355,16355,16416,16186,16436,16442,16430,16442,16307,16327,16409,16375,16341,16392,16470,16355,16570,16516,16441,16487,16282,16435,16364,16345,16493,16333
