pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,449.41,111.11,0.17281,51.9,37,4,6000,24818,22051,22015,21618,21481,21453,21464,21117,20404,20183,19784,19605,18923,18539,17831,17069,15885,14319,12431,9535.5,6485.7,3343.4,1206.3,677.06,1207,2708.2,4368.3,6311,8544.8,10485,12059,13213,14060,15082,16512,17181,18077,18434,18845,19100,18930,19064,19282,19214,18989,19144,19178,19098,19210,18890,18793,18863,18847,19145,19043,19277,19168,19136,19355,19066,18836,18801,18467,18519,18432,18785,18923,19183,19792,19867,20188,20140,20690,20803,21151,21160,21239,21260,21251,21427,21465,21422,21652,21627
6.4,24.933,3.4,3995.8,458.81,112.33,0.19532,58.663,37,4,6000,27254,24024,23958,23592,23454,23397,23265,23184,22135,21662,21371,21189,20505,19942,19322,18519,17265,15476,13431,10698,7095.1,3520.7,1277.6,755.58,1206.1,2577,4377.3,6546.7,8824.8,11145,12744,13949,14790,16051,17302,18286,19059,19711,20021,20167,20329,20180,20542,20373,20355,20352,20403,19954,19923,20009,19924,19797,19998,20117,20144,20223,20180,20155,20184,19934,19691,19407,19203,19143,19119,19340,19748,20366,20748,21252,21516,21832,21995,22200,22499,22706,22814,22725,23055,23068,23118,23355,23603,23315
6.52,24.908,3.4,3913.1,472.29,108.76,0.14265,42.842,37,4,6000,26564,23792,23588,22798,22982,23023,23071,22809,21599,21415,21140,20682,20140,19611,18800,17982,16640,15072,12746,9926.7,6557.6,3357.7,1498.2,1291.1,1959.1,3454.3,5122.4,7276.1,9541.4,11870,13046,13879,14992,16031,17573,18418,18934,19490,19558,19972,19914,19738,19907,19850,19736,19612,19734,19421,19194,19018,19187,19154,19208,19309,19499,19607,19781,19583,19483,19158,18879,18772,18355,18405,18422,18836,19279,19713,20059,20823,20982,21472,21549,21889,22038,22313,22320,22514,22748,22401,22655,22954,23007,22906
6.68,24.846,3.4,3959.1,463.85,103.57,0.10358,31.11,37,4,6000,24331,21480,21300,20913,21163,21249,21024,20970,19875,19465,19252,19208,18414,18125,17304,16654,15301,14014,11504,8864.5,5593.4,2601.2,826.28,805.19,1524.1,2962.6,4813.1,6881.4,8876.4,10512,11636,12445,13432,14598,15514,16492,17141,17421,17661,17702,17858,17860,17821,17564,17381,17215,17018,16604,16513,16189,16221,16277,16377,16660,16834,17112,16904,17040,16921,16534,16236,16364,16000,16219,16385,16896,17084,17680,17997,18319,18955,18983,19536,19806,20080,20492,20691,20582,20680,20691,20868,21081,20899,21051
6.85,24.755,3.4,3958.2,408.3,94.369,-0.016316,-4.9002,37,4,6000,20321,18127,18001,17898,17886,17888,17871,17770,17118,16680,16484,16233,15809,15211,14603,13830,12665,10957,8592.9,6124.1,2988.4,1165.3,591.38,882.62,1971.8,3293.6,4929.5,6475.1,8131.6,9482,10323,10938,11852,12683,13385,13745,14314,14457,14603,14494,14436,14409,14181,13971,13563,13131,13015,12632,12395,12369,12569,12749,13048,13427,13786,13852,13831,13904,13873,13831,13749,13811,14062,14343,14457,14725,15077,15134,15648,15952,16142,16401,16598,16883,17153,17263,17290,17544,17522,17837,17974,17901,17946,17906
6.98,24.893,3.4,3939.2,392.99,112.01,0.043583,13.09,37,4,6000,24436,21641,21304,21021,21253,20985,21125,20640,19657,19301,19027,18516,17981,17255,16455,15372,13721,11836,9371.6,6342.8,3382.9,1310.1,745.36,795.28,1728.9,2916.9,4658.9,6108.7,7848.5,9427.4,10496,11468,12606,13595,14330,14946,15479,15790,16039,16092,15956,15862,15603,15490,15005,14798,14543,14157,13883,13927,13929,14311,14493,14855,14999,15381,15521,15675,15661,15629,15522,15680,15748,16158,16412,16584,17035,17148,17829,18278,18272,18797,18926,19299,19727,20086,20201,20323,20558,20527,20837,20939,21111,21304
7.12,24.918,3.4,3995.5,348.33,116.88,0.039824,11.96,37,4,6000,27125,23965,23721,23362,23248,23225,23195,22793,21661,20995,20681,20298,19436,18557,17576,16104,14475,11925,9067.1,5989.9,3244.3,1254.5,718.82,820.29,1576.5,2790.8,4187.5,6024.1,7655.1,9360.4,10612,11685,13020,13875,14893,15370,15770,16205,15919,15960,15912,15759,15477,15267,14877,14603,14297,13854,13670,13653,13860,14069,14566,15195,15374,16112,16218,16337,16952,17054,17363,17377,17712,17882,18296,18373,18734,19185,19473,19775,20202,20295,20641,20910,21378,21702,22055,22015,22483,22307,22984,23133,23250,23327
7.27,24.543,3.4,3941.8,315.32,113.17,0.032313,9.7046,37,4,6000,26859,23660,23478,23107,23112,23131,22952,22696,21159,20352,19836,19215,18273,17126,15844,14232,12365,9910,7193,4715.8,2523.3,1418.6,1241.6,1245.1,1864.3,2876.1,4118.6,5891.4,7213.9,8804.8,10136,11224,12032,12816,13384,13863,14162,14121,14240,14353,14125,14072,13839,13685,13280,13194,12918,12840,12746,12868,12818,13389,13900,14297,14852,15680,16120,16564,17055,17420,17757,18107,18478,18656,18982,19145,19569,19643,19955,20052,20202,20500,20679,20851,21138,21217,21562,21903,21902,22276,22538,22860,22762,23044
6.25,24.943,1.4,1650.3,389.48,105.97,-0.025923,-7.7857,37,4,6000,25175,24588,24510,24206,24017,24254,24092,23859,22870,22634,22408,21865,21317,20867,20074,19291,17901,16087,13384,9568.7,5532.9,2109,1175.3,2200.5,4587.3,7370.8,10098,12583,14744,16600,17495,18215,19053,20140,20846,21324,21813,21829,22010,22036,22143,22179,21973,22212,22201,21993,22093,22063,21987,22106,22301,22312,22230,22408,22516,22475,22418,22242,22273,22238,22150,21988,21968,22149,22359,22614,22740,23022,23186,23203,23333,23365,23476,23546,23681,23797,23783,23883,24031,24015,23986,23994,24085,24032
6.43,24.938,1.4,1652,406.04,91.261,-0.12885,-38.698,37,4,6000,20348,19858,20013,19915,19736,19833,19816,19628,18793,18627,18479,18217,17950,17333,16633,16072,14601,13077,10709,7295.4,3490.1,1033.8,1129.5,3045.4,5435.1,7761.1,9954.8,12015,13698,14487,15006,15655,16436,16996,17542,17831,18234,18183,18472,18395,18325,18293,18265,18459,18233,18174,18309,18130,18136,18186,18043,18252,18165,18315,18336,18382,18270,18089,18053,17798,17807,17750,17843,18242,18427,18572,18664,18901,19124,19163,19418,19313,19227,19490,19530,19567,19474,19758,19787,19589,19745,19691,19822,19880
6.54,24.915,1.4,1616.1,380.62,109.71,-0.018905,-5.6778,37,4,6000,25345,24901,24891,24444,24724,24326,24361,24205,22968,22811,22433,22039,21516,20871,20136,18934,17697,15598,12893,9257.2,5206.5,1944.4,999.52,2041.1,4764.3,7518.5,10087,12703,14835,16239,17163,17978,18939,20034,20817,21301,21723,21878,22051,22022,22241,22167,22130,22164,22047,21869,21891,21678,21892,21721,21751,21811,21993,22111,21960,22153,22112,22026,21865,21669,21628,21495,21669,21881,22116,22282,22567,22891,23198,23423,23640,23699,23655,24030,24086,24132,24154,24324,24212,24307,24469,24363,24515,24302
6.68,24.831,1.4,1638.9,345.19,116.61,0.013075,3.9269,37,4,6000,28020,27233,27313,26718,26840,26757,26562,26255,25295,24694,24294,23939,23104,22627,21754,20583,18866,16686,13979,10171,5989,2509.1,1020.8,1753.5,4086.3,6660.3,9296.9,11856,14199,15991,17414,18275,19422,20384,21374,22078,22593,22990,23149,23247,22953,23041,23005,22941,22738,22469,22246,21941,21885,21802,21883,22369,22350,22793,22688,22618,22575,22683,22583,22545,22432,22290,22644,22604,22881,23280,23735,24142,24435,24607,25076,25236,25433,25724,25826,25941,26156,26075,26303,26327,26685,26667,26841,26792
6.82,24.735,1.4,1671.2,331.46,114.53,0.019919,5.9824,37,4,6000,27177,26785,26735,26337,26076,26382,26158,25650,24507,24250,23792,23556,22802,22118,21325,20220,18419,16393,13706,10215,5970,2788,1379.1,1778.9,3573.1,5979.8,8816.4,11156,13348,15114,16489,17758,18779,19784,20418,21031,21540,22076,21915,21942,21684,21769,21787,21644,21439,21087,20919,20510,20416,20320,20502,20809,20997,21098,21380,21495,21594,21913,21806,22074,21916,22098,21948,22272,22541,22852,23150,23374,23608,23856,24134,24390,24742,25020,25262,25130,25405,25600,25527,25726,26080,26050,26199,26116
6.99,24.772,1.4,1581,315.72,104.77,-0.036756,-11.039,37,4,6000,24474,24099,23878,23623,23460,23574,23502,23338,22067,21807,21492,21270,20463,19946,19016,17950,16329,14208,11608,7908.6,4429.3,1757.3,1055.7,1798.6,3687.7,6124.7,8530.5,10650,12337,14217,15281,16396,17198,17713,18441,18910,19136,19476,19379,19310,19019,19012,18773,18708,18355,18166,17944,17674,17809,17632,17896,18221,18393,18940,19303,19547,19898,19781,20034,20226,20417,20553,20694,20610,20958,21078,21254,21580,21618,21818,21945,22146,22213,22473,22577,22782,22876,23064,23128,23186,23478,23456,23425,23510
7.18,24.965,1.4,1578.2,307.5,89.047,-0.12356,-37.109,37,4,6000,20094,19543,19623,19312,19283,19430,19457,19003,18285,17992,17800,17357,16875,16509,15663,14894,13453,11678,9146.8,5883.9,3132.5,1108,1103.2,2218.2,4217.6,6391.1,8273.9,10154,11676,12815,13675,14368,14694,15183,15511,15933,15981,16153,16136,16046,15902,15905,15631,15510,15150,14977,14463,14633,14780,14667,14800,15443,15771,15993,16289,16571,16759,16868,16974,17083,17167,17252,17348,17634,17589,18007,17980,17890,18073,18232,18354,18381,18465,18477,18879,18829,18779,18895,19134,19070,19091,19272,19411,19218
7.33,24.704,1.4,1607,265.4,110.32,0.063561,19.09,37,4,6000,25809,25151,25299,24889,24753,24998,24676,24491,23185,22695,22268,21812,21222,20366,19393,18113,16447,14291,11364,7973.2,4933.6,2401.6,1052.3,1210.6,2182.7,4670.8,6970.3,9040.4,11246,12962,14284,15525,16480,16997,17558,18215,18280,18534,18552,18763,18529,18537,18383,18142,18026,17834,17911,17552,17546,17426,17798,18040,18306,18951,19477,19661,20163,20498,20960,21393,21501,21813,21847,22201,22516,22637,22547,22717,23085,23067,23262,23163,23357,23509,23709,23951,24073,24173,24117,24323,24421,24595,24844,24746
6.22,24.943,0.86,1087,323.38,115.26,0.1076,32.316,37,4,6000,28921,28459,28503,28201,28235,28072,28205,27810,26548,26236,25942,25646,25158,24462,23862,23016,21567,19746,17573,14114,9694.7,5056.4,2062.7,1819.9,3907.8,7724.6,11035,14220,16659,18962,20188,21412,22176,23342,24052,24618,25088,25387,25710,25925,25952,26131,25924,26178,25939,26076,26301,26071,26009,25829,26062,26100,26209,26285,26287,26421,26463,26513,26242,26426,26031,26256,26012,26038,26268,26252,26426,26654,26819,26956,27171,27298,27534,27615,27688,27864,27709,27642,27720,27772,27754,27947,28035,28043
6.43,24.935,0.86,1025.2,317.14,112.36,0.055568,16.689,37,4,6000,27795,27574,27591,27026,27227,26940,27113,26651,25740,25326,25159,24841,24283,23861,23130,22166,20955,19361,16900,13736,9323,4764.6,2168.8,2364.7,5089.6,8596,11945,14632,17015,19096,20091,21105,21923,22754,23543,24009,24604,24804,25154,25001,24994,25060,25123,25327,25198,25133,25278,25063,25099,25008,25181,25233,25079,25293,25465,25323,25366,25281,25041,25021,25064,24940,24604,24896,25227,25329,25457,25757,25821,25870,26072,26345,26452,26514,26630,26785,26811,26694,26854,26912,27014,27000,26967,27261
6.58,24.915,0.86,1031.9,335.63,103.41,0.044167,13.265,37,4,6000,24340,24111,24047,23754,23913,23730,23911,23462,22518,22510,22120,21933,21463,21094,20496,19800,18627,17120,15152,12131,8046.5,3787.3,1572.4,2301.9,5257.5,8434.6,11266,13682,15856,17269,18148,18795,19586,20393,20995,21408,21809,21952,21976,22152,22039,22031,22154,22221,22033,22189,22036,22065,22074,22074,22062,22230,21972,22209,22115,22302,22274,22152,21941,21912,21807,21687,21687,21744,22020,22129,22342,22499,22692,22961,22972,23125,23296,23406,23341,23485,23338,23732,23626,23686,23722,23900,23712,23734
6.71,24.831,0.86,980.05,334.36,88.219,-0.021,-6.3071,37,4,6000,19349,19090,19073,18985,18831,18940,18903,18755,18021,17947,17795,17686,17279,16874,16421,16040,15217,14100,12222,9750.1,6320.4,2730.9,1181,2427,5017.8,7613.1,9858,11711,13143,14120,14747,15156,15749,16277,16545,16939,17308,17343,17463,17417,17420,17460,17367,17326,17322,17153,17026,17055,16820,16798,17020,17135,17172,17254,17453,17407,17341,17492,17447,17186,17203,17147,17300,17187,17482,17483,17891,17742,17995,18189,18222,18284,18393,18427,18713,18656,18733,18830,18738,18856,18889,18844,19054,18832
