pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-144.998,-143.998,-142.998,-141.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,449.41,111.11,0.17281,51.9,37,0.5,2000,24293,15557,14719,14622,14628,14444,14560,14581,14618,14461,14588,14588,14294,14583,14512,14382,14579,14747,14477,14315,14444,14466,14630,14542,14716,14568,14526,14420,14324,10091,13453,14124,14331,14512,14442,14358,14519,14552,14585,14460,14440,14659,14453,14532,14453,14609,14610,14424,14373,14399,14620,14508,14495,14500,14347,14413,14409,14524,14526,14486,14385,14625,14487,14380,14397,14661,14493,14486,14516,14392,14463,14505,14511,14531,14464,14455,14532,14675,14462,14491,14571,14649,14517,14478,14530,14344,14499,14549,14573,14531
6.4,24.933,3.4,3995.8,458.81,112.33,0.19532,58.663,37,0.5,2000,26461,17019,16025,15883,15825,15644,15582,15643,15785,15724,15571,15773,15667,15946,15646,15837,15724,15792,15725,15686,15632,15737,15613,15675,15705,15849,15591,15681,15661,10109,14509,15413,15689,15621,15809,15478,15679,15931,15544,15733,15638,15698,15657,15722,15543,15689,15693,15697,15502,15624,15822,15814,15561,15884,15869,15752,15707,15711,15627,15518,15793,15570,15712,15634,15635,15864,15739,15745,15668,15670,15787,15710,15539,15817,15629,15820,15656,15753,15690,15521,15568,15698,15850,15717,15797,15784,15614,15682,15670,15704
6.52,24.908,3.4,3913.1,472.29,108.76,0.14265,42.842,37,0.5,2000,25717,16417,15854,15778,15622,15348,15564,15587,15484,15546,15525,15726,15428,15501,15454,15646,15609,15510,15413,15555,15552,15546,15547,15530,15402,15355,15498,15508,15280,14584,15324,15417,15432,15291,15655,15437,15440,15550,15432,15518,15549,15575,15619,15489,15492,15375,15511,15377,15472,15437,15506,15359,15468,15319,15539,15589,15335,15477,15350,15395,15530,15520,15427,15448,15535,15448,15319,15497,15256,15418,15517,15481,15476,15536,15674,15436,15623,15462,15285,15408,15440,15531,15614,15490,15547,15515,15425,15609,15355,15283
6.68,24.846,3.4,3959.1,463.85,103.57,0.10358,31.11,37,0.5,2000,23558,15450,14500,14405,14443,14183,14412,14179,14272,14404,14193,14284,14466,14334,14263,14322,14168,14132,14366,14275,14336,14355,14385,14350,14317,14313,14293,14045,13740,14076,14145,14207,14327,14285,14214,14153,14345,14319,14306,14258,14307,14288,14311,14205,14256,14261,14208,14298,14333,14198,14387,14411,14114,14311,14236,14290,14222,14319,14221,14304,14399,14268,14124,14354,14141,14288,14421,14409,14153,14285,14233,14262,14349,14168,14135,14230,14241,14096,14283,14316,14327,14166,14177,14511,14262,14217,14376,14233,14278,14212
6.85,24.755,3.4,3958.2,408.3,94.369,-0.016316,-4.9002,37,0.5,2000,19924,13568,12948,12477,12403,12264,12439,12385,12468,12454,12561,12330,12455,12429,12315,12430,12388,12579,12415,12468,12492,12374,12375,12414,12335,12401,12308,12203,9059.1,11488,12160,12176,12509,12235,12500,12363,12324,12559,12252,12394,12407,12509,12392,12547,12330,12343,12355,12406,12560,12207,12258,12440,12393,12346,12343,12235,12185,12356,12388,12315,12342,12336,12219,12147,12412,12354,12213,12380,12472,12303,12454,12463,12390,12316,12425,12317,12172,12379,12431,12344,12353,12403,12285,12432,12439,12520,12384,12568,12345,12343
6.98,24.893,3.4,3939.2,392.99,112.01,0.043583,13.09,37,0.5,2000,23690,15178,14396,14292,14312,14188,14039,14133,14050,14079,14332,14126,14199,13949,13830,14187,14148,13997,14005,14136,14094,14044,14188,14278,14107,14285,14201,13994,10579,13024,13819,13962,14050,14045,13963,14018,14185,14252,13900,14178,14256,14008,14103,14254,14086,14177,14015,14273,14183,14279,14184,14223,14166,14245,14164,14065,14276,14128,14160,14105,14175,14163,14062,14115,14215,14109,14184,14150,14332,13875,14057,14079,14194,14267,14097,14158,14098,14123,14227,14268,14003,14080,14284,14101,14243,13974,14176,14182,13989,14122
7.12,24.918,3.4,3995.5,348.33,116.88,0.039824,11.96,37,0.5,2000,26364,16565,15500,15525,15697,15207,15481,15495,15499,15406,15490,15488,15103,15582,15450,15474,15358,15399,15618,15521,15613,15663,15585,15800,15564,15383,15427,15432,11820,14351,15287,15357,15336,15515,15295,15406,15360,15504,15463,15514,15474,15383,15562,15456,15433,15392,15221,15348,15262,15272,15573,15408,15334,15478,15484,15420,15342,15433,15282,15536,15334,15437,15449,15508,15450,15475,15503,15329,15410,15380,15627,15490,15488,15586,15579,15465,15318,15491,15303,15593,15487,15501,15438,15321,15592,15496,15485,15475,15499,15320
7.27,24.543,3.4,3941.8,315.32,113.17,0.032313,9.7046,37,0.5,2000,25932,16461,15636,15503,15644,15481,15459,15458,15388,15405,15446,15706,15321,15466,15420,15471,15527,15290,15469,15443,15296,15362,15539,15383,15519,15473,15316,15518,8583.3,13885,15038,15161,15310,15347,15179,15487,15211,15383,15242,15625,15373,15499,15348,15188,15352,15289,15534,15508,15248,15554,15401,15504,15448,15338,15409,15418,15457,15268,15536,15441,15488,15323,15390,15517,15425,15492,15446,15324,15285,15376,15295,15473,15206,15521,15477,15458,15519,15407,15283,15353,15229,15390,15326,15153,15480,15407,15417,15536,15319,15273
6.25,24.943,1.4,1650.3,389.48,105.97,-0.025923,-7.7857,37,0.5,2000,26083,21176,20848,20879,20817,20856,20903,20809,20791,20938,20858,20912,20643,20786,20683,20740,20919,20683,20764,20797,20750,20774,20718,20741,20749,20711,20909,20630,14771,20366,20373,20769,20713,20746,20788,20780,20793,20765,20829,20749,20709,20875,20897,20818,20693,20665,20896,20655,20648,20653,20641,20689,20775,20767,20627,20764,20770,20797,20784,20735,20749,20721,20643,20795,20867,20619,20720,20856,20782,20563,20851,20653,20733,20653,20683,20695,20786,20764,20564,20539,20655,20609,20689,20739,20667,20897,20740,20611,20702,20535
6.43,24.938,1.4,1652,406.04,91.261,-0.12885,-38.698,37,0.5,2000,21206,17503,17342,17318,17383,17318,17333,17261,17377,17450,17233,17315,17158,17379,17330,17285,17372,17381,17223,17352,17373,17545,17360,17217,17222,17244,17227,16663,16965,17257,17350,17170,17405,17519,17313,17303,17374,17280,17454,17433,17385,17408,17380,17560,17397,17367,17263,17341,17168,17413,17377,17232,17212,17340,17359,17366,17233,17276,17370,17279,17304,17241,17308,17318,17200,17267,17279,17131,17211,17296,17185,17371,17252,17500,17322,17228,17286,17311,17260,17149,17241,17409,17190,17259,17162,17270,17327,17472,17331,17133
6.54,24.915,1.4,1616.1,380.62,109.71,-0.018905,-5.6778,37,0.5,2000,26347,21490,21099,21171,21066,21097,20994,21079,20974,20973,21020,20985,20966,21005,20994,21047,21020,21320,20930,21148,20963,21051,20941,20949,20995,21005,20840,20744,16908,20589,20959,20918,21116,21100,20930,20984,21076,21072,20986,20839,20916,20942,21079,21139,21061,21055,20982,21084,20979,20953,20959,21114,20932,20908,20933,20899,20900,21027,20929,20965,20963,20976,20977,20935,21006,20950,21059,20994,21078,20888,20977,21144,20941,20886,21001,21117,20875,20940,21004,21075,20997,20795,20853,20988,21179,20972,20962,21170,20885,21133
6.68,24.831,1.4,1638.9,345.19,116.61,0.013075,3.9269,37,0.5,2000,28949,23128,22987,22923,22971,22783,23011,22979,23040,22892,22886,22903,22774,22858,22915,23034,22803,22950,22972,23025,22889,22951,22958,22848,22849,22895,22894,22705,11542,22050,22652,22887,22896,22906,22707,22822,22800,22800,22847,23009,22954,22874,22927,22840,22797,22866,22770,22873,22900,23037,22858,22956,22821,22794,23030,22813,22794,22901,22847,23036,22817,22965,22927,22871,22986,22911,22966,22879,22816,22908,22842,22867,22835,23028,22778,22966,22848,22856,22708,22886,22845,22924,23061,22864,22953,22891,22852,22827,22967,22759
6.82,24.735,1.4,1671.2,331.46,114.53,0.019919,5.9824,37,0.5,2000,28271,22644,22569,22519,22631,22267,22508,22529,22657,22506,22439,22481,22713,22368,22465,22599,22489,22395,22466,22573,22407,22417,22510,22539,22329,22547,22323,22203,15499,21923,22376,22593,22457,22442,22355,22438,22344,22596,22514,22299,22504,22374,22563,22562,22558,22537,22613,22388,22484,22522,22630,22593,22384,22389,22467,22486,22559,22382,22404,22374,22418,22309,22404,22523,22385,22173,22409,22349,22357,22395,22250,22407,22352,22463,22513,22367,22624,22487,22180,22739,22536,22438,22480,22422,22342,22447,22366,22513,22304,22315
6.99,24.772,1.4,1581,315.72,104.77,-0.036756,-11.039,37,0.5,2000,25549,20714,20503,20445,20745,20653,20431,20490,20445,20417,20381,20420,20507,20464,20541,20656,20408,20411,20407,20430,20494,20356,20433,20566,20331,20459,20292,20108,14688,19980,20582,20413,20308,20577,20291,20474,20372,20433,20438,20227,20417,20338,20527,20312,20543,20435,20285,20476,20438,20425,20550,20451,20445,20378,20525,20410,20374,20531,20452,20239,20375,20355,20256,20399,20516,20391,20485,20413,20287,20361,20507,20303,20249,20588,20482,20390,20473,20246,20295,20452,20368,20479,20496,20332,20258,20446,20369,20500,20421,20375
7.18,24.965,1.4,1578.2,307.5,89.047,-0.12356,-37.109,37,0.5,2000,20812,17310,17081,16927,17074,17036,17144,16993,16762,17003,16951,16956,17060,17115,17060,16976,17005,16989,16933,16949,17142,17014,17126,17017,17004,17016,16929,15930,16516,17086,16992,17131,17042,17126,16906,17135,16949,16993,17056,17011,17081,17138,17098,17047,16985,17019,17013,17089,16891,17152,17059,17158,17031,16958,17077,17145,16993,16974,16951,16926,17080,16956,17091,16828,17091,17103,16910,16892,17191,17045,17037,17083,16950,17136,16839,17098,16980,17049,17045,16996,17014,17102,16907,17089,17129,16975,17055,16995,17111,16971
7.33,24.704,1.4,1607,265.4,110.32,0.063561,19.09,37,0.5,2000,26795,21751,21444,21466,21435,21554,21468,21477,21400,21365,21453,21425,21377,21368,21337,21441,21332,21398,21431,21394,21457,21408,21576,21377,21385,21473,21430,21124,18890,20771,21314,21273,21301,21503,21409,21441,21445,21311,21462,21463,21391,21383,21489,21253,21276,21532,21654,21320,21425,21474,21330,21430,21371,21435,21398,21528,21238,21415,21496,21462,21483,21431,21438,21323,21427,21547,21348,21301,21379,21407,21293,21485,21396,21490,21345,21418,21407,21426,21381,21550,21470,21496,21351,21341,21584,21233,21416,21309,21415,21467
