pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-144.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,449.41,111.11,0.17281,51.9,37,0.5,3000,24871,18566,17848,17925,17787,17862,17809,17694,17956,17814,17803,17780,17832,17845,17882,17860,17882,17781,17892,17685,17758,18051,17992,17813,17894,17375,12897,16882,17516,17561,17738,17673,17714,17873,17955,17855,17740,17849,17831,17715,17710,17803,17862,17713,17900,17991,17761,17699,17795,17839,17816,17836,17803,17899,17802,17656,17900,17838,17761,17946,17723,17801,17749,17885,17734,17638,17699,17884,17850,17962,17823,17812,17669,17755,17798,17807,17671,17789,17893,17781,17873,17807,17711,17886,17885,17884,17654
6.4,24.933,3.4,3995.8,458.81,112.33,0.19532,58.663,37,0.5,3000,27316,19940,19311,19349,19162,19526,19272,19248,19432,19370,19195,19298,19234,19201,19464,19218,19412,19365,19347,19398,19236,19343,19279,19202,19284,19001,12113,18165,19205,19187,19204,19336,19287,19318,19292,19299,19141,19212,19291,19321,19272,19363,19322,19451,19404,19268,19381,19297,19331,19427,19352,19110,19496,19493,19318,19364,19232,19342,19466,19449,19399,19504,19243,19314,19360,19319,19314,19348,19488,19222,19332,19356,19395,19326,19409,19357,19273,19442,19297,19380,19268,19491,19305,19332,19354,19310,19390
6.52,24.908,3.4,3913.1,472.29,108.76,0.14265,42.842,37,0.5,3000,26424,19315,19070,19082,18962,19002,19097,18924,18800,18894,18882,19111,18924,18979,18877,18960,19074,19017,18862,19099,19157,19081,18988,18938,18955,18498,17677,18749,18859,18784,18952,18889,19185,18854,18969,18990,18992,19013,18974,18887,18832,19207,18991,19085,18942,18971,19027,18857,19014,19224,18994,18869,18990,19011,18928,18984,18785,18983,18992,19097,19144,18970,18966,18940,18827,19031,18940,18761,19141,18904,19072,18979,19024,19028,19072,19213,18849,19088,19054,19380,18850,19231,19268,19259,18998,19160,18998
6.68,24.846,3.4,3959.1,463.85,103.57,0.10358,31.11,37,0.5,3000,24271,18128,17693,17397,17445,17380,17381,17247,17361,17453,17407,17221,17542,17411,17429,17168,17433,17616,17298,17469,17469,17481,17542,17550,17395,16685,16891,17232,17401,17355,17475,17290,17330,17333,17488,17461,17401,17475,17303,17509,17285,17395,17354,17414,17417,17518,17291,17466,17528,17464,17464,17484,17449,17541,17418,17412,17364,17494,17440,17497,17409,17437,17508,17327,17438,17608,17588,17509,17511,17382,17672,17451,17358,17513,17448,17418,17481,17564,17470,17431,17506,17546,17600,17524,17440,17578,17524
6.85,24.755,3.4,3958.2,408.3,94.369,-0.016316,-4.9002,37,0.5,3000,20376,15691,15258,15018,15046,15067,15281,14940,14974,15003,14937,14759,14952,14942,15014,14882,15058,14833,15091,15130,14740,14935,15018,14830,14719,10414,14011,14638,14876,15055,14884,14963,14866,14870,15122,15021,14953,14955,14858,14901,14995,15065,14894,14793,14999,14898,15030,14959,15040,15036,14747,15022,15045,14949,15037,15011,14926,14933,15060,15021,14966,15034,14863,15118,15082,14796,14882,15177,14965,14985,15101,15023,15040,14893,15041,14924,15148,14761,15073,15063,15063,15126,15038,15021,14891,15031,14929
6.98,24.893,3.4,3939.2,392.99,112.01,0.043583,13.09,37,0.5,3000,24541,17999,17416,17201,17365,17258,17354,17264,17342,17345,17440,17346,17375,17401,17256,17471,17498,17338,17242,17349,17478,17460,17539,17319,17418,11283,16329,17138,17224,17337,17434,17326,17521,17377,17464,17342,17442,17418,17443,17382,17264,17430,17389,17288,17500,17443,17365,17214,17557,17258,17330,17409,17293,17393,17461,17477,17265,17417,17374,17159,17480,17370,17426,17352,17353,17518,17211,17406,17267,17448,17284,17423,17403,17504,17276,17406,17337,17381,17462,17421,17430,17242,17346,17404,17452,17503,17473
7.12,24.918,3.4,3995.5,348.33,116.88,0.039824,11.96,37,0.5,3000,27131,19736,19049,18939,19087,19082,19061,19214,19005,18997,19113,19237,19158,18964,19048,18860,18993,18941,18991,19015,19240,19280,19138,19149,19059,12971,18030,18713,19067,18903,19166,19054,19035,19073,18870,19148,19138,19015,18980,19223,19134,19028,19125,19072,19174,19068,19123,19082,19035,19232,19006,19144,19170,19126,19099,19118,19151,19170,19213,19027,19130,19121,19269,19126,19292,18926,19017,18899,19204,19140,19243,19196,19097,19062,19111,19126,19042,19273,19173,19043,18932,19161,19194,19167,19056,18872,19107
7.27,24.543,3.4,3941.8,315.32,113.17,0.032313,9.7046,37,0.5,3000,26524,19688,19049,18999,18775,19095,18933,19005,18772,18965,19041,18843,19142,19103,18820,18927,18835,18898,18986,18939,18692,19010,18950,18667,18968,8218.8,17366,18369,18893,18798,19025,18904,18768,19052,18617,18927,19028,18946,18758,18905,18707,19033,19008,18826,18911,19126,18956,18894,18889,19181,18972,18871,18918,18896,18891,18965,19106,18918,19073,19009,19130,18967,18738,18967,18986,19077,19117,18955,19115,18860,19034,19075,19082,18990,19059,18996,18786,19182,18855,18827,19015,19094,18873,19000,19216,19131,18969
6.25,24.943,1.4,1650.3,389.48,105.97,-0.025923,-7.7857,37,0.5,3000,26264,23486,23293,23254,23371,23307,23465,23264,23358,23353,23524,23411,23350,23432,23355,23197,23318,23440,23421,23398,23495,23345,23527,23412,23075,17700,22981,23319,23287,23114,23277,23463,23260,23513,23358,23290,23243,23335,23428,23386,23437,23408,23366,23415,23378,23389,23393,23505,23233,23407,23506,23485,23252,23310,23259,23275,23379,23450,23463,23374,23382,23274,23343,23435,23427,23254,23594,23515,23602,23516,23516,23500,23416,23457,23407,23337,23481,23529,23456,23582,23513,23491,23473,23545,23249,23464,23546
