pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,449.41,111.11,0.17281,51.9,37,6,4000,24541,20108,19304,19409,19594,18928,18976,18871,18898,18518,16999,16554,15886,15552,14945,13996,13010,12121,10785,9428.2,7366,5380,3242.1,1825.6,817.64,765.78,879.39,1615.8,2643.1,3654.1,5308.2,6737.3,7937.9,9010.6,10173,11045,12038,12905,13590,14178,14702,14717,14950,15028,15235,15240,15318,15402,15712,15382,15492,15574,15598,15427,15744,15823,15882,15798,15932,15815,15915,15756,15873,15651,15705,15881,15931,16107,16146,16686,16610,16765,16965,17165,17440,17684,17766,17899,18079,18274,18159,18428,18571,18571,18917,18914
6.4,24.933,3.4,3995.8,458.81,112.33,0.19532,58.663,37,6,4000,26784,21594,21272,20827,20921,20503,20523,20306,20374,20009,18192,17738,17191,16785,15801,15049,14004,13037,11365,9873.8,8075.9,5822.8,3818.7,1775.2,907,797.55,1036.5,1611.9,2683.7,3904.4,5498.3,7059.7,8267.1,9499.5,10591,12043,12640,13630,14425,15121,15331,15517,15902,16054,15980,15949,16188,16151,16046,16257,16191,16173,16196,16253,16355,16261,16297,16388,16474,16550,16550,16540,16430,16254,16353,16445,16497,16371,16674,17265,17268,17532,17937,17946,18189,18569,18830,19094,19332,19489,19567,19743,19986,20240,20149,20504
6.52,24.908,3.4,3913.1,472.29,108.76,0.14265,42.842,37,6,4000,26264,21044,20732,20655,20793,20113,20130,20249,20036,19553,18196,17611,17053,16439,15667,14939,14100,12719,11474,9603.6,7745.2,5425.4,3450.4,2062.1,1443.6,1314.6,1650.5,2207.1,3126.2,4706.7,6254.1,7316.2,8854.3,9837.9,10877,12054,12945,13827,14413,14824,15298,15527,15591,15670,15778,15731,15850,15723,15787,15793,15570,15757,15661,15940,15910,15933,15861,15938,15918,15794,15927,15712,15831,15669,15756,16004,15887,16398,16262,16750,16992,17322,17538,17869,18017,18417,18603,18799,19280,19275,19322,19250,19795,20006,19850,19957
6.68,24.846,3.4,3959.1,463.85,103.57,0.10358,31.11,37,6,4000,23910,19325,18785,19069,19079,18513,18576,18609,18354,18077,16675,16192,15746,15361,14500,13781,12889,11947,10465,8953.4,7065.4,4651.4,2946.2,1565,747.03,819.08,1031.4,1829.9,3040,4171.8,5409.8,6903.8,7883.1,8707.4,9683.7,10687,11539,12113,12796,13225,13666,13718,13878,13815,13929,13740,13715,13560,13594,13364,13434,13584,13341,13362,13350,13438,13665,13487,13547,13502,13477,13417,13576,13403,13321,13764,13417,13995,14216,14618,14844,15269,15541,15940,16239,16668,16862,17420,17507,17589,17535,17984,18210,18478,18459,18332
6.85,24.755,3.4,3958.2,408.3,94.369,-0.016316,-4.9002,37,6,4000,20264,16632,16250,16342,16479,15995,16006,15972,15896,15543,14407,13969,13607,13064,12443,11468,10861,9777.4,8210.2,6758.5,4992.8,3014,1662.5,868.28,667.05,802.72,1273.2,2027.7,2819,3913,4938.7,5795.6,6914.3,7456.7,8247.9,9100.7,9748.6,10077,10565,10775,10828,11032,10941,10889,10843,10613,10485,10501,10174,10192,10048,10299,10194,10242,10350,10550,10535,10491,10860,10702,10826,10735,10918,10818,11109,11336,11654,11689,12090,12263,12682,12830,13270,13606,13766,14171,14500,14572,14846,15250,15220,15238,15637,15871,15822,15849
6.98,24.893,3.4,3939.2,392.99,112.01,0.043583,13.09,37,6,4000,23792,19367,18907,18947,18991,18583,18456,18396,18455,17946,16079,15787,15213,14401,13629,12817,11864,10430,8962.8,7214.1,5317.8,3430,1864.3,882.22,778.56,856.97,1186.6,1639.8,2379.2,3644.9,4774,5780.1,6591.9,7530.4,8474.3,9006.4,9986.6,10517,11109,11554,11695,11433,11837,11594,11535,11435,11409,11343,11206,11008,11224,11119,11127,11270,11474,11349,11639,11587,11882,12012,11942,11696,11991,12385,12435,12538,12689,13225,13381,13606,14104,14403,14732,14851,15154,15852,16163,16602,16870,17189,17253,17426,17873,18043,18203,18279
7.12,24.918,3.4,3995.5,348.33,116.88,0.039824,11.96,37,6,4000,26882,21258,20911,20655,20951,20566,20314,20271,20056,19725,17646,17056,16155,15474,14414,13272,11984,10535,8900.5,6818.5,4997.1,3169.7,1938.4,1116.9,771.18,835.12,954.85,1569.3,2421.2,3461.2,4474.8,5293,6241.4,7348.7,8044.6,8898.4,9470.7,10261,10531,10861,10955,11186,11172,11082,10939,10826,10869,10643,10764,10571,10691,10724,10537,10892,10909,11188,11586,11698,12085,12326,12386,12640,12926,13086,13154,13540,13782,14000,14273,14758,14935,15561,15491,16044,16379,16686,17353,17694,18074,18339,18542,18967,19522,19656,20103,20184
7.27,24.543,3.4,3941.8,315.32,113.17,0.032313,9.7046,37,6,4000,26167,21171,20794,20459,20603,20156,20189,20197,20055,19420,16788,16076,15233,14267,13123,11927,10358,8899.5,7388.3,5597.1,3910.9,2550.4,1680.1,1376.5,1094.7,1158.3,1507.8,1907.4,2354.5,3114.1,3967.1,4837.6,5662.8,6371.1,7247.9,7933.8,8295.9,8759,9010.4,9482.3,9315.6,9315.6,9500.5,9180.1,9201.3,9209.4,9258.8,9201.9,9090.8,9225,9215.2,9446,9660.8,9736.2,10127,10339,10964,11199,11711,12095,12331,12709,12900,13619,13838,14056,14271,14403,14883,14993,15491,15642,15953,16133,16134,16822,17106,17523,17461,17874,18295,18506,19075,19578,19636,19951
6.25,24.943,1.4,1650.3,389.48,105.97,-0.025923,-7.7857,37,6,4000,25466,23762,23757,23645,23823,23297,23203,23253,23020,22719,21094,20523,20061,19227,18438,17493,16497,14906,13290,10966,8423.7,5582.4,3095.3,1598.3,1083.8,1604.7,2828.8,4662.3,6563.7,8609.2,10440,12062,13567,14820,15903,16831,17809,18224,19015,19195,19711,19788,19761,20037,19922,19930,20129,20155,20237,20197,20482,20329,20292,20513,20405,20661,20619,20664,20710,20639,20314,20624,20572,20671,20752,20948,21013,21105,21422,21411,21700,21736,21843,21878,21993,22295,22417,22623,22537,22770,22614,22897,23000,23031,23076,23087
