pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-144.998,-143.998,-142.998,-141.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3985.2,449.41,111.11,0.17281,51.9,37,1,2000,23783,15459,14604,14371,14511,14355,14497,14345,14370,14430,14327,14279,14213,14301,14289,14444,14343,14286,14261,14282,14469,14384,14327,14201,14138,14214,13957,13381,10770,2339,10036,12276,13214,13789,13933,14340,14227,14186,14158,14284,14314,14275,14313,14207,14278,14302,14399,14177,14315,14292,14378,14291,14268,14377,14292,14218,14313,14139,14401,14228,14249,14230,14378,14285,14546,14384,14401,14416,14322,14183,14252,14200,14343,14258,14294,14393,14226,14189,14207,14471,14458,14254,14269,14394,14345,14404,14409,14227,14285,14328
6.4,24.933,3.4,3995.8,458.81,112.33,0.19532,58.663,37,1,2000,26185,16850,15987,15650,15595,15576,15667,15687,15755,15479,15621,15630,15609,15597,15418,15560,15554,15562,15581,15486,15513,15535,15486,15366,15322,15318,15117,14562,12106,1504.2,10422,13010,14020,14833,15060,15345,15350,15309,15400,15405,15358,15718,15562,15433,15442,15546,15515,15303,15573,15499,15459,15514,15344,15594,15562,15514,15378,15207,15420,15467,15370,15310,15624,15577,15509,15500,15450,15588,15452,15487,15348,15334,15510,15463,15510,15508,15580,15401,15581,15419,15603,15604,15484,15592,15663,15603,15295,15418,15377,15480
6.52,24.908,3.4,3913.1,472.29,108.76,0.14265,42.842,37,1,2000,25561,16881,15760,15664,15509,15510,15373,15349,15362,15420,15385,15446,15512,15382,15389,15558,15475,15477,15362,15329,15458,15325,15320,15264,15287,15141,15141,14283,10509,5335.5,11602,13430,14195,14751,14825,15389,15042,15415,15284,15288,15193,15351,15256,15423,15328,15366,15349,15390,15200,15326,15484,15421,15153,15303,15219,15248,15089,15178,15166,15087,15383,15415,15431,15224,15421,15230,15290,15378,15207,15198,15309,15275,15069,15168,15371,15168,15205,15313,15484,15250,15489,15377,15431,15456,15352,15224,15255,15382,15227,15298
6.68,24.846,3.4,3959.1,463.85,103.57,0.10358,31.11,37,1,2000,23314,15236,14383,14238,14237,14137,14209,14296,14186,14199,14209,14174,14239,14155,14168,14139,14077,14205,14145,14125,14165,14040,14179,14287,13877,13878,13694,12718,8224.9,6513.6,11117,12725,13231,13684,13867,13859,13894,14019,13846,13916,13914,14126,14142,14107,14222,14135,14183,14203,14243,14069,14233,14081,14016,13863,13926,13882,13928,13801,14103,14109,14076,14196,13989,14106,14081,14070,14040,14045,14056,13985,14033,14108,14069,14146,14244,14135,13946,14190,14163,14098,14152,14366,14129,14025,14022,13945,14063,14060,14105,14128
6.85,24.755,3.4,3958.2,408.3,94.369,-0.016316,-4.9002,37,1,2000,19735,13325,12564,12466,12329,12335,12379,12373,12355,12407,12244,12243,12353,12135,12189,12187,12290,12339,12200,12206,12242,12224,12107,12333,12090,11971,11589,9589.1,2124.1,8366.6,10579,11240,11677,11965,12091,12114,12034,12141,12200,12204,12212,12235,12127,12328,12322,12130,12228,12226,12332,12282,12242,12055,12142,12127,12210,12130,12078,11988,12022,12332,12164,12396,12123,12144,12126,12270,12479,12295,12236,12144,12198,12247,12233,12179,12387,12379,12214,12279,12287,12255,12217,12273,12208,12055,12283,12191,12309,12357,12064,12350
6.98,24.893,3.4,3939.2,392.99,112.01,0.043583,13.09,37,1,2000,23344,15165,14262,14053,14153,14162,14312,13985,13969,14063,13942,14052,13842,14104,14161,14013,14038,13795,13670,13811,13853,13976,13894,13907,13821,13842,13145,11770,1577.1,8287.9,11377,12656,13177,13584,13737,13656,13934,13996,13827,14016,13879,13964,13853,13869,13990,14172,14029,13960,14021,13875,14115,13951,13969,13837,13860,13913,13790,13804,13822,13944,13817,13878,14068,13927,14032,13962,13798,14051,13945,14023,13926,13771,14042,13979,13834,13938,13916,13939,13783,13964,14065,14011,13942,14234,14003,14041,13977,13872,13921,13818
7.12,24.918,3.4,3995.5,348.33,116.88,0.039824,11.96,37,1,2000,26069,16580,15636,15297,15370,15442,15266,15576,15446,15515,15288,15395,15398,15436,15314,15358,15441,15413,15374,15298,15340,15213,15416,15051,15174,14791,14561,12698,1835,8541.1,12129,13677,14417,14712,14898,15129,15196,15078,15257,15394,15275,15178,15301,15400,15132,15659,15256,15219,15307,15249,15128,15092,15158,15118,15171,15056,15100,15166,15007,15241,15174,15397,15187,15327,15347,15134,15275,15268,15359,15156,15348,15049,15250,15343,15296,15367,15383,15275,15234,15273,15299,15253,15451,15284,15310,15257,14977,15166,15464,15211
7.27,24.543,3.4,3941.8,315.32,113.17,0.032313,9.7046,37,1,2000,25484,16577,15495,15465,15288,15431,15348,15323,15159,15336,15193,15426,15212,15219,15504,15244,15216,15204,15302,15195,15426,15180,15223,14827,15065,14690,14045,11878,1412.8,8657.4,12407,13794,14477,14902,15000,15196,14843,14914,15200,15468,15313,15174,14956,15315,15318,15054,15280,15089,15045,15271,15252,15128,15194,14988,15141,15153,15267,15063,15294,15302,15277,14987,15069,15133,15346,15177,15014,15066,15418,15384,15153,15205,15116,15266,15210,15354,15358,15401,15283,15203,15091,15308,15223,15230,15182,15314,15202,15239,15205,15207
6.25,24.943,1.4,1650.3,389.48,105.97,-0.025923,-7.7857,37,1,2000,25800,20916,20591,20698,20647,20509,20628,20666,20653,20532,20705,20745,20582,20722,20680,20657,20677,20654,20699,20546,20514,20592,20337,20525,20405,20216,19381,16714,2882.7,16753,19334,19774,19930,20360,20574,20651,20489,20443,20418,20548,20511,20463,20624,20624,20649,20460,20527,20472,20546,20652,20555,20524,20628,20364,20395,20362,20530,20533,20639,20463,20600,20584,20739,20591,20472,20559,20467,20406,20482,20553,20551,20633,20520,20616,20615,20580,20540,20671,20518,20593,20639,20503,20610,20591,20534,20510,20648,20476,20681,20512
