pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-144.998,-143.998,-142.998,-141.998,-140.998,-139.998,-138.998,-137.998,-136.998,-135.998,-134.998,-133.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3977.5,442.26,100.53,0.4783,143.65,43,2,1000,23624,13184,11428,10823,10470,10395,10619,10480,10561,10406,10342,10362,10529,10551,10494,10446,10476,10344,10389,10149,10598,10208,10378,10557,10242,10080,10194,10304,10346,10279,10156,10015,9945.4,9905.1,9390.5,9241,8677.9,7265.9,4265.8,1117.7,2250.5,5003.9,6612.5,7601.2,8250,8627.8,9005.7,9116.2,9553.8,9490.6,9756.6,10089,10025,10079,10213,10038,10174,10266,10200,10310,10054,9908.3,10096,10230,10328,10192,10178,10373,10053,10073,10095,9893.4,10306,10089,10264,10265,10196,10159,10618,10238,10025,10074,10025,9838.4,9929.9,10041,10129,10381,10202,10299,10199,10252,10253,10356,10480,10418,10526,10489
6.4,24.933,3.4,4135.9,447.88,99.611,0.52685,158.23,43,2,1000,25200,14015,12285,11468,11194,11141,11233,11242,11247,11201,11120,11249,11107,11133,11238,11214,10881,11120,11239,11061,11046,11185,11082,11107,11107,10861,11041,11032,11002,10998,10737,10692,10620,10676,10471,10100,9050.9,7990.9,5405.2,1266.2,1965.8,4956.2,6781.8,7781.3,8715.3,9569.1,9851.2,10118,10233,10167,10413,10649,10806,10898,10826,10563,10878,10871,10965,10928,10982,10809,11021,10965,11091,10835,10836,10805,10853,10672,10603,10562,10934,10810,11166,11015,10949,10752,10767,10963,10909,11051,10531,10792,10537,10755,10482,10927,11145,10955,10781,11037,11147,11028,11191,11234,11198,11024
6.52,24.908,3.4,3984.1,484.15,87.377,0.30493,91.581,43,2,1000,20204,11901,10062,9656.6,9662.8,9493.3,9457.5,9587.4,9370.8,9169,9225,9468.3,9480,9322.2,9290.8,9244.3,9414.1,9382.1,9399.8,9219.7,9259.1,9257,9248.9,9257.8,9279,9248.1,9265.9,9282.5,9286.2,9251.3,9031.3,8965.7,8917.9,8792.4,8524.8,7718.4,6951.4,4300.3,1051.3,2142.5,4318.3,5880,6620.3,7236.4,7839.4,8119.4,8220.9,8691.6,8513.5,8881.2,8825.5,9077.3,9002.1,9106.5,9095,9303.7,9188,9329.4,9099.7,9231.4,9092.5,9147.6,9246.3,9149.7,9115.9,9057.4,8982.2,8901.5,8745,8998,8922.5,9176,9086.7,9229.5,9151.6,9195.5,9162,9029.3,9222.3,9109.7,8931.1,9118,9164.2,9118.8,9030.7,9225.4,9281.6,9180.1,9231.3,9147.6,9175.1,9406.7,9331.5,9202.4,9442.6,9436.1,9299.4,9299
6.68,24.846,3.4,3896.8,407.09,106.72,0.17508,52.583,43,2,1000,23825,12588,10984,10375,10331,10254,10328,10027,10381,10265,10204,9906.8,10312,10106,10320,10169,10047,10289,10135,10218,10074,10112,9939.5,10066,10000,9927.7,9790.1,9752.6,9843.6,9863.6,9775.7,9501.1,9325.2,9066.6,8489.8,7402.3,5029.3,1299.8,1483.2,4055.5,5653.4,6682.2,7785.9,8326.8,8816.3,9009,9039.1,9334.9,9557.8,9597,9585,9895.1,9735.2,9774.1,9846.5,9876.5,10071,9755.9,9805.8,9885.1,10030,9959.3,9977.9,9706,9473.2,9596.6,9296,9392.7,9652.8,9523.9,9790.8,9640.7,9792.9,9745.4,9811.3,9954.6,9603.2,9874,9803.4,9619,9824.6,9843.6,9839.8,9777.4,9796.9,10033,10047,10003,10116,10301,10074,9980.8,10036,10078,10137,10316,10092,10133
6.85,24.755,3.4,3971.6,374.66,109.34,0.28166,84.592,43,2,1000,25950,13773,11427,11253,11318,10964,11009,10890,10994,11094,10986,11164,11020,11085,11066,10869,10865,10931,10678,10944,10916,11011,10955,10698,10810,10724,10794,10765,10674,10687,10375,10460,10340,10065,9243.8,8535.4,6949.2,3043.6,930.27,2698.7,5078.6,6775.6,7646.2,8415.3,9207,9481.2,9889.7,9718.8,10243,10138,10493,10541,10600,10504,10401,10517,10651,10812,10910,10611,10682,10583,10405,10404,10332,10167,10006,10158,10123,10027,10295,10544,10414,10460,10725,10595,10766,10836,10531,10700,10770,10647,10840,10678,10628,10727,10928,10846,10957,10764,10884,10905,11031,11049,10963,10935,10765,10994
6.98,24.893,3.4,4051.3,374.48,107.08,0.21225,63.746,43,2,1000,25544,13750,11874,11225,10938,10936,11168,10934,10990,11050,10865,11048,10852,10963,11138,10885,10912,10854,11140,11121,10989,10893,10864,10814,10814,10737,10872,10559,10734,10575,10538,10285,10176,9946.9,9209,8282.8,5969.1,2221,1203.8,3352.5,5368,6989.8,7793.8,8763.8,9143.1,9649.4,9736.4,10006,10067,10175,10468,10483,10626,10402,10671,10550,10509,10474,10647,10566,10510,10619,10359,10472,10220,10004,9852.6,9806.5,9907,10126,10378,10325,10588,10641,10505,10663,10794,10536,10463,10738,10646,10598,10859,10608,10715,10705,10686,10844,10831,10757,10930,11091,11024,10963,10886,10929,10955,10938
7.12,24.918,3.4,4013.5,347.02,91.705,0.0315,9.4606,43,2,1000,20079,11443,9918.8,9465.1,9453.3,9395.4,9249,9160.9,9279,9252,9144.8,9098.8,9334,9433.6,9220.8,9206,9244.1,9151.8,9087.8,9330.2,9204.8,9279.3,9263.5,9077.5,9254.1,9176,8917.5,9150.4,9035.1,8919.6,8900,8658.3,8327.1,7883.6,7154.4,5309.6,2030.9,866.57,2575,4407.5,5809.2,6807.7,7175.7,7751.6,7955.7,8199,8335.9,8674.1,8775.2,8664.4,8703,8677.8,8982.5,9020.9,8795.9,8965.5,8887.1,8807.3,8830,8948.5,8788.5,8918.5,8588.7,8481.1,8422.3,8534,8456.1,8521.6,8610.6,8817.8,8822.1,9005.1,8843.7,8886.7,9040.4,8955.1,9140.2,8848.1,9111.7,9182.3,9028.9,9022.1,9216.4,9154.7,9178.6,9257.9,9239.7,9202.7,9172.2,9099.8,9020.1,9127.9,9218.2,9253.5,9121.5,9150.2,9247.5,8999
7.27,24.543,3.4,3853.9,291.65,107.79,0.0794,23.847,43,2,1000,23167,12277,10600,10265,10170,9998.2,10126,9965.3,10043,10134,9998.3,10062,10041,9743.4,10150,10024,10066,10001,9959,10005,9875.3,9850,9835.5,10068,9865.1,9711.4,9751,9832.1,9641,9423.6,9430,9186.1,8760.6,8318.9,7261.7,5454.5,2444.9,1054.9,2223.2,4342.7,5934.4,7029,7713,8255.8,8532.5,8916.9,8974.2,9285.3,9181.9,9124.6,9442.6,9503,9448.3,9606.1,9489.6,9567.7,9398.4,9482.6,9432.9,9415.7,9278.2,9247,9275.5,9327.9,9327.7,9408.3,9138.5,9335.7,9283.4,9532.1,9652.9,9698.9,9555.3,9828.1,9664.2,9880.4,9547.3,9798.5,9837,9784.3,9725.8,9738,9805.3,9747.4,9778,9827.5,9982.1,9718.7,9872.9,10081,9936.3,9893.8,9906.9,9963.8,9869.5,9994.1,9968.4,10036
6.25,24.943,1.4,1678.1,351.89,111.5,-0.010821,-3.2501,43,2,1000,29846,19084,18260,17945,17991,17854,17974,18077,18172,17899,17933,17777,18070,17839,18010,17989,17879,17775,18111,18222,17809,17933,17947,17670,17693,17593,17553,17447,17359,17334,17138,16861,16315,15516,13763,9629.3,2488.5,3105.4,8446.6,11941,14084,14901,15941,16513,16778,16852,17069,17198,17130,17429,17702,17687,17779,17704,17805,17663,17629,17989,17832,17595,17592,17589,17409,17517,17438,17556,17585,17446,17802,17573,17738,17602,17692,17639,17817,17470,17705,17330,17313,17516,17774,17730,17724,17884,17804,17843,17794,17723,17704,17977,17861,18038,18006,17953,17811,18081,17878,17842
