pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-144.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3977.5,442.26,100.53,0.4783,143.65,43,1,3000,25836,18681,17424,17562,17294,17355,17441,17213,17427,17201,17340,17165,17614,17353,17322,17482,17236,17371,17401,17164,17146,17255,17270,17301,17114,16624,16225,14124,3580,11151,14897,16086,16329,16690,16950,17237,17288,17079,17046,17169,17240,17153,17341,17321,17478,17332,17401,17388,17170,17180,17273,17230,17263,17236,17408,17321,17388,17086,16813,16868,17151,17353,17380,17230,17267,17226,17224,17370,17253,17234,17239,17084,17016,17223,17145,17220,17123,17384,17263,17378,17373,17237,17256,17501,17263,17303,17277
6.4,24.933,3.4,4135.9,447.88,99.611,0.52685,158.23,43,1,3000,27423,19690,18619,18570,18330,18581,18308,18529,18604,18170,18370,18306,18635,18534,18648,18357,18582,18504,18553,18553,18370,18511,18399,18136,18150,18071,17547,15945,4299.7,11478,15628,16746,17473,17884,18232,18366,18334,18184,18481,18381,18243,18292,18370,18382,18500,18293,18505,18646,18373,18407,18327,18286,18339,18424,18199,18442,18522,18161,18194,17806,18119,18339,18326,18406,18440,18276,18470,18457,18503,18315,18159,18293,18076,18260,18263,18296,18253,18517,18322,18390,18490,18540,18505,18462,18473,18330,18276
6.52,24.908,3.4,3984.1,484.15,87.377,0.30493,91.581,43,1,3000,21822,15851,15368,15034,15229,15123,15105,15245,15131,15336,15083,15249,15145,15008,15137,15154,15104,15218,14907,14919,15044,15008,15116,14821,14853,14195,12504,3577.1,9466.7,12666,13740,14171,14658,14840,14688,14896,14764,14951,15036,15152,14976,15130,14922,14962,15094,15032,15032,14884,14941,15065,15033,14954,15164,15174,15034,14965,14617,14781,14862,14982,14933,14835,15133,15084,14837,15165,15035,15186,14853,14863,14821,15002,14926,15076,15208,14865,15041,15090,15149,15164,15029,14914,14915,15174,14981,15098,14860
6.68,24.846,3.4,3896.8,407.09,106.72,0.17508,52.583,43,1,3000,26239,18516,17387,17409,17309,17103,17282,17161,17341,17141,17250,17220,17428,17500,17144,17064,17288,17279,17247,17138,16908,17088,16911,16742,16135,14709,6397.1,8111.2,13822,15467,16262,16643,16855,16741,16998,17061,17143,17122,17192,17264,16961,17170,17278,17303,17246,17304,17065,17297,17181,17110,16988,17253,17075,17045,16857,16852,16950,16990,17154,17238,17233,16979,17221,17178,17210,17358,17133,17094,17096,17083,17181,17154,17145,17124,17231,17042,17364,17202,17201,17139,17146,17325,17132,17472,17348,17197,17054
6.85,24.755,3.4,3971.6,374.66,109.34,0.28166,84.592,43,1,3000,28444,19824,18985,18844,18525,18503,18709,18654,18819,18733,18523,18530,18631,18783,18572,18566,18593,18674,18458,18747,18521,18585,18408,18296,17901,16844,13574,1433.2,12294,15802,17358,17686,18054,18073,18313,18557,18539,18444,18572,18557,18709,18586,18550,18497,18646,18415,18595,18365,18525,18547,18491,18613,18422,18313,18343,18289,18047,18094,18486,18484,18603,18509,18352,18527,18534,18546,18672,18546,18561,18548,18486,18703,18661,18603,18490,18493,18484,18830,18522,18582,18684,18718,18511,18657,18608,18549,18734
6.98,24.893,3.4,4051.3,374.48,107.08,0.21225,63.746,43,1,3000,27818,19540,18625,18675,18581,18486,18456,18695,18677,18512,18553,18369,18556,18720,18678,18647,18636,18501,18530,18479,18261,18468,18411,18109,17756,16670,11154,3874.3,13023,15822,17116,17764,17981,17970,18224,18342,18449,18584,18522,18544,18525,18328,18369,18427,18443,18519,18584,18408,18525,18600,18303,18165,18289,18297,18327,18146,18068,18105,18392,18309,18305,18445,18522,18303,18253,18197,18354,18488,18429,18525,18426,18435,18442,18526,18565,18456,18340,18572,18471,18450,18573,18727,18595,18525,18384,18530,18427
7.12,24.918,3.4,4013.5,347.02,91.705,0.0315,9.4606,43,1,3000,21566,15637,15076,14969,15006,15121,15072,14973,14821,14892,15055,14921,15088,14824,14996,15035,14858,14960,14987,14924,14911,14772,14776,14267,13401,9665.9,2672.1,10027,12530,13746,14252,14390,14712,14631,14888,14766,14696,14853,15033,14943,14918,14832,14887,14720,14891,14760,14834,14750,14885,14698,14810,14878,14633,14612,14942,14721,14783,14770,14962,14855,14813,14900,14898,14908,14890,15130,14917,14850,14843,14838,14997,15026,14819,14859,14883,14817,14959,14899,14837,14900,14820,14822,14819,15060,14900,14872,14811
7.27,24.543,3.4,3853.9,291.65,107.79,0.0794,23.847,43,1,3000,25398,17810,17152,16902,16987,16945,16908,16887,16716,16864,16794,17051,16924,16749,16824,16649,16559,16919,17089,16775,16625,16553,16425,16053,14793,11064,1628.7,10406,14081,15458,15955,16511,16438,16619,16799,16509,16698,16728,16706,16822,16912,16733,16806,16805,16785,16857,16843,16709,16862,16914,16805,16624,16724,16641,16756,16573,16643,16830,16815,16823,16831,16678,16747,16905,16809,16765,17030,16741,16809,16852,16772,16915,16692,16825,16800,16754,16805,16906,16982,16919,16962,16825,16781,16947,16795,16932,16995
6.25,24.943,1.4,1678.1,351.89,111.5,-0.010821,-3.2501,43,1,3000,29534,25768,25730,25787,25771,25681,25658,25593,25720,25898,25718,26049,25606,25716,25653,25552,25679,25427,25546,25510,25463,25311,25039,24577,23111,11507,15131,22446,24025,24628,25132,25359,25401,25405,25365,25550,25507,25463,25672,25371,25725,25572,25682,25574,25524,25664,25572,25600,25607,25659,25507,25326,25376,25211,25266,25556,25567,25623,25652,25559,25599,25537,25228,25656,25667,25479,25658,25413,25762,25552,25525,25526,25624,25626,25589,25624,25450,25684,25427,25602,25767,25594,25504,25621,25678,25634,25423
6.43,24.938,1.4,1711.2,378.26,102.18,0.03178,9.5448,43,1,3000,26563,23382,23173,23250,23254,23160,23225,23056,23009,23091,23205,23068,23175,23208,23224,23050,23250,23110,22971,23242,23056,22884,22941,22406,21920,18461,3830.8,18891,21289,22371,22694,22704,22800,22955,22798,22912,23002,23134,23044,23140,23206,23021,22980,23265,23099,23020,23451,23125,23227,23035,23047,23031,23015,22693,22741,23005,22969,23068,23104,22958,23066,23272,23028,23046,23074,22964,22932,23066,23095,23147,22917,23039,23053,23024,23189,23020,23095,22956,23188,23157,23092,23180,23173,22937,23232,23134,23012
6.54,24.915,1.4,1647.9,391.74,87.178,-0.044065,-13.234,43,1,3000,21127,18779,18739,18755,18807,18677,18714,18827,18838,18851,18780,18844,18589,18825,18854,18758,18764,18883,18748,18741,18589,18724,18401,17950,17186,9512.8,10718,16715,17891,18564,18471,18672,18665,18564,18465,18717,18610,18559,18666,18693,18658,18637,18730,18728,18545,18825,18748,18828,18612,18591,18597,18543,18399,18356,18552,18622,18619,18803,18607,18659,18758,18541,18586,18630,18628,18498,18559,18659,18619,18568,18744,18788,18755,18705,18759,18709,18587,18787,18648,18776,18787,18721,18700,18543,18718,18734,18775
6.68,24.831,1.4,1689.7,338.48,105.06,0.070897,21.293,43,1,3000,26340,22670,22647,22788,22783,22789,22661,22632,22661,22566,22644,22795,22541,22585,22886,22732,22693,22382,22631,22670,22486,22460,22174,21754,21105,17551,3109.2,17783,20977,21495,21752,22300,22427,22400,22559,22524,22537,22524,22712,22621,22546,22475,22791,22548,22556,22476,22507,22673,22565,22559,22546,22397,22453,22411,22280,22286,22389,22439,22506,22546,22424,22326,22590,22527,22504,22512,22558,22592,22532,22640,22569,22596,22523,22482,22794,22466,22433,22600,22648,22429,22523,22584,22476,22403,22586,22658,22685
