pH,Conc(mM),ApproT1(sec),Temp,SatPower(uT),SatTime(ms),100,12,11,10,9,8,7.8,7.6,7.2,7,6.8,6.6,6.5,6.4,6.3,6.2,6.1,6,5.9,5.8,5.7,5.6,5.5,5.4,5.3,5.2,5.1,5,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,3.7,3.6,3.5,3.4,3.3,3.2,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,-0.2,-0.4,-0.6,-0.8,-1,-1.2,-1.4,-1.6,-1.8,-2,-2.3,-2.5,-2.8,-3,-6,-9,-10,-11,-12
6.83,5.15,0.6,42,1,502.42,23043,22287,21925,22639,22874,22283,21998,22391,22686,22444,21920,22184,23005,22683,21872,22267,22915,22585,21968,22338,22776,22715,22037,22322,22664,22798,22122,21904,22623,22647,22199,21920,22686,22685,22153,21782,22497,22905,22429,21904,22272,22838,22373,21832,22131,22724,22581,21999,21796,22755,22486,21654,21643,21548,21000,18967,13977,9125.4,12623,17641,19747,21127,21967,21974,21677,22148,22690,22464,21885,22112,22740,22474,22077,22224,22769,22709,22105,22101,22756,22919,22340
6.98,5.1,0.6,42,1,502.42,25407,24524,24078,24836,25312,24600,24143,24923,25220,24559,24136,24493,25213,24773,24097,24667,25163,24879,24320,24146,25063,24848,24301,24071,24977,24936,24226,24098,24779,24932,24269,24077,24682,24952,24678,24175,24504,25037,24603,23893,24462,25025,24888,24375,24247,25042,24689,24057,24008,24705,24663,23642,23454,23544,22625,18874,12637,12871,16483,20477,22409,23730,24402,24188,23986,24245,25058,24748,24049,24449,24874,24841,24245,24308,25248,25045,24418,24308,25000,25376,24430
7.18,5.02,0.6,42,1,502.42,25056,24792,24059,24554,25327,24588,24454,24285,25063,24804,24034,24593,24962,24708,24325,24412,24616,24948,24571,24470,24608,25009,24800,24182,24635,25194,24827,24172,24441,24982,24700,24216,24355,24928,24747,24475,24525,24503,24906,24175,24250,24938,24970,24327,24126,25053,25021,24441,23984,24460,24674,24049,23331,22856,21193,13864,10280,15235,20235,22750,23457,24358,24821,24739,24282,24593,24953,24870,24422,24394,24721,24937,24436,24459,24989,24979,24388,24189,24530,25245,24847
7.29,4.99,0.6,42,1,502.42,22850,24059,23887,23227,23326,23450,24129,23403,23241,23915,23787,23722,23227,23358,24340,23637,22658,23248,24026,23830,22866,23283,24182,23595,22954,23005,24104,24024,23446,23185,23618,23826,23381,22895,23640,24097,23254,22638,23542,23561,23332,22910,23132,23738,23548,22957,23286,23997,23704,23051,22983,23412,22788,21279,17397,12362,12604,15851,19969,22204,23356,23286,23062,23499,24044,23361,22900,23489,23933,23799,23101,23514,23913,23928,23197,23044,23786,23745,23133,22847,23856
6.26,51.67,3.4,42,1,502.42,21485,18017,17494,18108,18592,18260,17694,17933,18681,18302,17504,17619,18181,17933,16952,17435,18106,18401,17835,17535,18214,18410,17789,17209,18193,18413,17668,17314,17700,18427,17900,17481,17708,18660,18301,17587,17747,18720,18381,17689,17645,18354,18453,17701,17513,18096,18306,17334,17267,17716,17869,17407,16908,16540,15485,13935,9569.6,4650.2,6481.1,12402,15279,16640,18084,18016,17375,17852,18320,18353,17811,17767,18281,18743,17585,17404,18383,18555,18196,17577,18335,18549,18049
6.44,51.55,3.4,42,1,502.42,21933,18889,18098,18654,19335,18610,18400,18496,19107,18979,18250,18133,19197,18808,18256,18316,18992,18864,18255,18074,18386,18840,18218,17975,18397,19016,18439,18145,18419,18963,18596,18018,18359,18770,18195,17500,17715,18750,18657,18168,18107,18891,18706,18362,18141,18902,19138,18603,18171,18498,18926,18326,17934,18073,18365,17680,17104,16682,15887,14150,10366,3745.5,5978.3,12553,15602,16838,17931,18424,17967,18092,18674,18788,18450,18302,19029,19169,18539,18095,18639,19120,18817
6.53,51.38,3.4,42,1,502.42,24478,21213,20841,20897,21146,20995,20775,20930,21244,21111,20787,20802,21045,21140,20795,20469,21165,21064,20670,20412,20717,20782,20462,20347,20747,20866,20631,20386,20897,20861,20702,20437,20405,20408,20110,20186,20449,20946,20964,20452,20414,20765,20984,20811,20605,20770,20904,20892,20487,20777,20684,20252,19930,20167,20321,19844,18923,17972,16881,13724,6671.3,3095.4,10770,16256,18522,19572,20070,20466,20284,20482,20783,20790,20547,20602,21034,21315,21069,20880,21086,21290,21142
6.69,51.69,3.4,42,1,502.42,25373,21791,20806,21296,21910,21273,20884,21337,21811,21599,20947,21194,21730,21463,20724,20919,21472,21844,20894,20609,21268,21365,21097,20630,21426,21681,21134,20729,21131,21549,21116,20492,20471,20973,20865,20361,20749,21488,21476,20865,20924,21664,21571,20930,20827,21331,21730,21031,20675,21286,21597,20647,20207,20577,20983,20143,18972,18167,17039,13002,4769.2,4528.5,12650,17224,18965,20025,20686,21015,20520,20559,21479,21489,20943,20892,21745,21849,21168,20933,21554,22080,21425
6.82,51.33,3.4,42,1,502.42,24006,21470,21014,20500,20960,20937,21195,20516,20633,21204,20943,20665,20586,20859,21291,20707,20147,20648,21173,20655,20162,20472,21107,20775,20192,20681,20941,20808,20359,20158,20557,20393,19534,19321,20214,20327,19957,20004,20561,20808,20412,20146,20787,20749,20476,20214,20623,21123,20573,20168,20258,20744,20413,19581,19468,19680,18798,16980,14753,9798.8,3493.1,6221.7,13730,17234,18982,19578,19685,20416,20677,20656,20304,20775,21134,20848,20573,20676,21143,20903,20525,20629,21200
