pH,Conc(mM),ApproT1(sec),Temp,SatPower(uT),SatTime(ms),100,12,11,10,9,8,7.8,7.6,7.2,7,6.8,6.6,6.5,6.4,6.3,6.2,6.1,6,5.9,5.8,5.7,5.6,5.5,5.4,5.3,5.2,5.1,5,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,3.7,3.6,3.5,3.4,3.3,3.2,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,-0.2,-0.4,-0.6,-0.8,-1,-1.2,-1.4,-1.6,-1.8,-2,-2.3,-2.5,-2.8,-3,-6,-9,-10,-11,-12
6.83,5.15,0.6,42,1,6002.4,21792,21929,22303,21879,21785,22253,22117,21576,21516,22378,22249,21534,21801,22056,21748,21475,21959,22075,21790,21597,22118,22047,21498,21722,22251,21748,21420,21744,22078,21572,21476,22041,21997,21397,21572,22255,21936,21414,21816,22105,21675,21522,21881,22000,21408,21675,22159,21770,21354,21376,21625,21227,20878,20489,19997,18276,14431,8347.8,10093,15437,18976,20415,20586,20740,21150,21572,21306,21368,21832,21876,21515,21552,22124,22006,21417,21690,22191,21819,21382,22187,22286
6.98,5.1,0.6,42,1,6002.4,23965,24356,24634,24149,23647,24344,24390,23776,23826,24529,24204,23581,23886,24427,24107,23533,24177,24460,23638,23795,24334,24013,23588,24050,24322,23978,23436,24019,24254,23644,23458,24351,24195,23653,23831,24340,24173,23657,23908,24560,23703,23552,24207,24095,23427,23482,24335,23877,23270,23582,23873,23303,22476,22497,21497,18307,12156,10735,14035,18455,21339,22516,23032,23142,23427,23852,23579,23238,23976,23968,23683,23766,24441,24042,23600,24035,24387,23894,23604,24332,24500
7.18,5.02,0.6,42,1,6002.4,24284,23826,24398,24383,23494,24136,24574,24042,23620,24489,24476,23840,23557,24576,24325,23708,24057,24518,23912,23605,24074,24532,23857,23813,24374,24019,23664,24178,24333,24111,23412,23973,24454,23873,23652,24198,24297,23663,23777,24382,23962,23500,23884,24336,23827,23554,23980,23935,23257,23215,23733,23284,22617,22165,20487,14340,8937,13068,18228,21213,22757,23502,23582,23582,23875,24325,23855,23801,24091,24114,23843,23912,24314,24190,23749,23785,24536,24154,23689,24402,24527
7.29,4.99,0.6,42,1,6002.4,23539,22765,22603,23346,23149,22856,22705,23533,23062,22695,22835,23287,22809,22860,23181,23358,22859,22808,23127,23195,22582,23041,23553,22813,22372,22716,23256,22558,22756,23505,23217,22381,22789,23666,23054,22514,23085,23224,22803,22426,23073,23006,22544,22541,23206,22827,22383,22608,22785,22362,22229,22323,21939,20792,17642,12098,11382,13914,18075,20997,22310,22620,22927,23208,23143,23135,23542,23397,22853,22534,23140,23113,22630,22954,23240,22679,22623,23314,23598,23045,22697
6.26,51.67,3.4,42,1,6002.4,20251,17805,18274,17764,17288,17918,18062,17404,17190,17721,17757,16315,16150,16101,15672,15386,16072,16510,16392,16338,17259,17448,16786,16767,17124,16262,15263,15568,16028,15982,15801,16928,17511,16843,17207,17595,17455,16761,17474,17913,17555,16948,17473,17715,17078,16833,17002,16369,15147,15256,15594,15270,14091,12557,10621,8638.3,5450.6,2468.9,2981.4,7158.1,11862,14832,16083,16592,17155,17388,17439,17165,17809,18042,17375,17315,18071,17888,17250,17606,18284,17630,17165,17804,18069
6.44,51.55,3.4,42,1,6002.4,21024,18312,18819,18434,17844,18225,18701,18151,17696,18617,18536,17886,18017,18312,18224,17558,17673,18144,17382,16789,17305,17126,16199,16252,17017,16887,16613,17365,17766,17508,16949,17516,17443,16475,15389,15459,15642,15871,16535,17409,17442,17117,17635,18007,17666,17417,18130,17964,17530,17488,17686,16878,15819,15565,15880,15251,14378,12553,10403,8239.6,5772.8,2538.8,2166.3,7028.4,11744,14571,15860,16400,16944,17548,17289,17320,18048,18119,17579,17801,18222,18306,17978,18254,18856
6.53,51.38,3.4,42,1,6002.4,23917,20601,20895,20552,20224,20504,20796,20421,20229,20532,20509,20034,20169,20354,19964,19749,19723,19699,19202,18754,18653,18709,18327,18391,19045,19052,19062,19372,19579,19213,18914,18877,18122,16840,16232,16863,17895,18256,18874,19629,19555,19383,19915,20030,19875,19670,19749,19977,19445,19169,18993,18194,17361,17406,17438,16411,14724,12058,10015,7463.7,3891.1,1405,4690.6,10935,15026,16812,18052,18755,19214,19763,19713,19639,20082,20203,20041,20101,20560,20412,20216,20509,20848
6.69,51.69,3.4,42,1,6002.4,24345,21079,21282,21064,20400,20852,21141,20631,20451,21086,21210,20200,20353,20849,20598,19695,20152,20202,19412,19071,19476,19511,18964,19068,19729,19807,19199,19591,20163,19735,18936,18981,18173,16850,16472,17820,18714,18626,19246,20253,19758,19498,20108,20520,19914,20086,20371,20472,19658,19276,19499,18532,17764,17999,17934,16566,14610,12345,10052,6968.8,3169,1660.9,6544.8,12426,15955,17774,18493,19059,19856,20516,20001,19965,20471,20798,20340,20478,21168,20749,20519,21024,21425
6.82,51.33,3.4,42,1,6002.4,24454,20361,20145,20684,20425,19879,20136,20616,20051,19770,20149,20219,19661,19599,20134,19766,19226,19444,19776,19348,19022,19346,19587,19030,18714,19332,19105,18765,18523,18819,17791,16272,15814,16078,15802,16454,17294,18081,18031,18229,19000,18977,18569,18729,19395,19164,18753,18947,19049,18601,18187,18332,17899,16885,16155,15456,13393,10994,8328.2,4979.1,1582.4,1847,6862.1,12110,15321,16932,18266,18903,18992,19226,19690,19764,19633,19834,20104,19862,20239,20699,20503,20198,20194
7.01,51.01,3.4,42,1,6002.4,23250,19408,19702,19646,19287,19327,19502,19501,19231,19346,19605,19254,18728,19212,19140,18894,18833,19088,18962,18762,18797,19128,18738,18465,18611,18680,18516,18447,18597,18487,17603,17566,17485,16728,15968,15718,15691,16124,16305,16924,17517,17431,17528,18034,17910,17790,18194,18340,18181,17882,17763,17923,17395,17096,16866,16046,15087,13786,12213,9078.3,5845.7,2223.3,1256.5,4593.5,9765.8,13497,15773,16896,17729,18370,18687,18424,18817,19147,18943,18908,19451,19710,19183,19310,19592
7.12,50.39,3.4,42,1,6002.4,21098,18035,18388,18204,17637,17802,18152,17865,17576,17974,18237,17458,17394,17862,17961,17363,17615,18220,17588,17160,17670,17894,17519,17367,17558,17571,17176,17365,17543,17094,16712,16852,16952,16176,15689,15838,15979,14762,15087,15239,15408,15116,15734,16134,15973,15992,16427,16596,16259,16353,16723,16580,15935,15990,15923,15409,14510,13790,12908,11026,8562.3,5281.1,2265.3,1260.1,3581.3,8024.4,11590,13515,14955,16018,16407,16636,17228,17620,17273,17245,18118,17899,17633,18113,18401
7.29,50,3.4,42,1,6002.4,23749,20667,21244,20728,20388,20973,20963,20394,20126,20702,20651,20019,20239,20812,20440,20007,20139,20709,20307,19882,20321,20347,19747,19711,20275,20159,19442,19744,19875,19468,19190,19416,19369,18252,18137,18468,18110,17391,17540,18317,17936,17550,18326,18579,18122,18239,18862,18920,18533,18482,18767,18587,17823,17911,18012,16893,16169,15372,14117,11625,8688.1,5044.2,1795.3,1243.6,4496.7,9160.9,12926,15013,17003,18220,18563,18870,19709,19866,19631,20078,20798,20667,20182,20725,20985
6.28,49.7,1.4,42,1,6002.4,25230,24793,25292,24789,24492,25018,25220,24438,24624,25361,25087,24549,24712,25296,24858,24356,25000,25109,24565,24144,24844,24317,23439,23231,23727,23563,23429,24054,24801,24356,23908,24673,24775,24059,24042,24364,23521,22740,23571,24617,23983,23916,24553,24981,24133,24283,24917,24676,24146,24167,24680,23968,23120,22677,22946,22660,22170,21579,19973,17640,15357,10455,3527.5,6079.7,15176,19639,21618,22469,23390,23834,23600,23885,24617,24397,24202,24622,25218,24798,24685,25124,25239
6.42,49.65,1.4,42,1,6002.4,25861,24643,24459,25098,24931,24401,24776,25089,24716,24412,24949,25121,24541,24609,25093,24743,24226,24544,25000,24491,24103,24051,24021,23462,23280,23753,23876,23399,23775,24492,24304,23905,24130,24582,23933,23428,23183,22736,22412,23211,24082,24140,24004,24302,24489,24444,24276,24403,24534,24019,23884,24080,23696,22757,22635,22920,22509,21426,19970,17724,15265,11420,4600.4,4066.9,13639,18903,21334,22548,23148,23469,24074,24110,23893,24354,24429,24291,24536,25069,25007,24492,24545
6.58,49.8,1.4,42,1,6002.4,24805,23580,24014,24245,23752,23815,24086,24051,23926,23851,24173,23912,23740,24007,24132,23735,23565,24085,23981,23649,23406,23679,23435,23096,23265,23345,22930,22782,23194,23256,23061,23161,23586,23424,23121,23310,23157,22459,21193,21336,21978,22191,22629,23348,23336,23310,23415,23812,23392,23394,23601,23454,22952,22431,22215,22206,21939,21554,21001,19202,16802,14277,10284,3769.4,4997.6,13691,18460,20779,21782,22365,22828,22800,23471,23557,23574,23509,23973,24292,23815,23971,24200
6.69,49.51,1.4,42,1,6002.4,20554,19838,20301,20339,20052,20117,20435,20417,19881,20262,20394,19982,19850,20099,20083,19891,20108,20428,19934,19729,20027,20099,19644,19576,19833,19642,19346,19532,19967,19508,19487,19532,19751,19505,19246,19290,18935,18173,17882,18123,18627,18574,19110,19578,19531,19478,19795,19815,19843,19546,19924,19896,19358,18973,19022,18710,18275,18008,17053,15308,13788,11268,6843.4,2642.9,6660,13128,16332,17966,18722,19142,19349,19510,19950,20097,19834,19933,20560,20255,19830,20166,20580
6.84,49.46,1.4,42,1,6002.4,24362,24100,24128,24200,23816,24032,24279,23771,23685,24083,23883,23655,23972,24149,23952,23649,23808,24151,23768,23418,23663,23654,23421,23153,23611,23442,22903,23315,23608,23095,23128,23208,23242,22704,22801,22873,22352,21028,20924,21644,21770,22108,22725,23392,23100,22808,23608,23618,23287,23096,23459,23340,22379,22697,22845,21897,21644,21045,19956,17894,15651,12506,7145,2114.4,7317.6,15218,19157,20886,21976,22826,22949,22942,23519,23591,23420,23725,24321,23943,23876,24144,24526
7.01,48.92,1.4,42,1,6002.4,25746,25500,25918,25222,25088,25744,25593,25035,24996,25575,25415,24963,25095,25706,25299,24826,25389,25408,25092,24696,25374,25261,24549,24643,25395,25129,24388,24667,25014,24548,24231,24922,24725,24187,24012,24341,23682,22565,22445,22795,22551,22648,23635,24116,23590,23673,24512,24659,24090,24250,24637,24126,23562,23913,23995,23177,22774,22207,21267,19497,17393,13963,8646.6,2652.3,4243,12127,17844,20724,22292,23356,23586,24051,24644,24769,24405,24808,25708,25468,25072,25538,25813
