pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,3726.9,473.25,109.93,0.25605,76.902,34,3,6000,26073,23504,23455,23215,23190,23111,22951,22934,22332,22251,22148,21925,21612,21406,21035,20676,19932,19075,17695,15592,12574,8163.6,3407,934.73,1373.6,3656.8,6152.5,8748.3,11312,14059,15726,16886,17442,18268,19189,20275,20753,21081,21538,21548,21604,21718,21590,21609,21706,21765,21563,21676,21424,21246,21232,21266,21202,21244,21532,21740,21791,21537,21755,21541,21308,21044,20841,20617,20425,20699,20861,21171,21599,21629,21900,22233,22377,22704,22761,22683,22770,22821,22953,22761,22945,22974,22993,23120
6.4,24.933,3.4,3709.5,470.28,113.5,0.37125,111.5,34,3,6000,28080,25254,25179,25096,24848,24973,24977,24613,24246,23882,24027,23678,23300,23194,22582,22480,21852,20911,19877,18122,15702,11751,6668.8,2286,719.81,2174.8,4977.1,7236.5,10320,13404,16058,17357,18050,18583,19631,20929,21926,22518,22865,23081,23108,23143,23042,22933,23377,23217,23102,22889,22931,22779,22554,22519,22079,22182,22298,22601,22674,22945,23047,23005,22678,22645,22524,21830,21271,21298,21307,21574,22196,22645,23010,23411,23651,24050,24298,24408,24420,24521,24531,24716,24474,24601,24667,24798
6.52,24.908,3.4,3778.2,570.23,94.054,0.23802,71.488,34,3,6000,22085,19940,19762,19839,19692,19640,19929,19559,19217,19004,18918,18736,18839,18523,18260,17959,17489,16736,15581,13945,11447,7374.4,3183,796.42,1377.3,3753.5,6013.1,8181.4,10808,12957,14498,14841,15059,15799,16850,17495,17976,18359,18284,18706,18417,18498,18652,18574,18555,18478,18539,18255,18005,17792,17864,17466,17606,17782,18159,17971,18304,18430,18123,18112,17961,17439,17104,16967,16866,16939,17284,17621,17882,18326,18975,18956,18976,19183,19208,19433,19294,19423,19596,19452,19565,19720,19764,19508
6.68,24.846,3.4,3736.9,466.11,109.17,-0.025703,-7.7195,34,3,6000,25125,22634,22582,22270,22367,22237,22259,22179,21321,21475,20977,20679,20430,20126,19490,18791,17725,16121,13773,10127,5856,1876.2,739.03,1960,4312.6,6722.2,9208.2,11685,13823,15213,15597,16062,17131,18292,19305,19621,19868,20180,20336,20195,20282,20301,19978,19876,19636,19471,19182,18655,18374,18494,18399,18908,19287,19493,19493,19634,19490,19162,19047,18639,18432,18316,18347,18860,19052,19440,20087,20321,20759,21054,21117,21131,21362,21682,21714,21826,21777,21817,21974,21882,21962,22226,22333,22104
6.85,24.755,3.4,3765,411.61,117.38,0.14694,44.131,34,3,6000,28539,25354,25377,25138,24990,25156,24841,24904,24012,23904,23774,23503,23170,22654,22294,21427,20441,19263,16973,13962,9704.4,4953.8,1487.2,812.53,2291.6,4500.7,7028.7,9526.7,12367,14873,15949,16984,17908,18764,19712,20786,21331,21730,21889,21958,21831,21634,21715,21596,21269,21039,20574,20166,19576,19092,18662,18875,19367,19903,20305,20629,20991,20918,20914,20952,20785,20749,20668,20623,20763,21065,21519,21848,22289,22685,22870,23299,23357,23823,23930,24179,24171,24695,24588,24493,24549,24803,24864,24897
6.98,24.893,3.4,3749.2,408.59,115.3,0.21326,64.051,34,3,6000,27919,25132,24952,24674,24805,24821,24802,24409,23929,23718,23432,23346,22969,22682,22089,21523,20713,19392,17557,14812,11158,6541.6,2557.4,1317.6,1882.1,4109.8,6375.6,8778.8,11669,13958,15657,16823,17511,18390,19414,20307,20930,21355,21399,21624,21647,21347,21650,21258,21013,21166,20538,20142,19625,19012,18501,18654,18897,19150,19835,20143,20572,20806,20820,21038,20642,20641,20515,20617,20853,20931,21032,21534,22050,22070,22350,22711,22963,23367,23548,23901,24032,24225,24323,24498,24476,24415,24640,24601
7.12,24.918,3.4,3785.5,390.09,95.368,0.085591,25.706,34,3,6000,21077,19292,19150,19029,19128,18942,18954,18795,18419,18097,18188,17747,17541,17207,16977,16434,15509,14353,12859,10262,6651.2,3032.5,906.3,892.05,2467.2,4508,6648.1,8760.8,10602,11963,13143,13947,14583,15210,15677,16056,15915,16263,16349,16308,16483,16253,16133,16022,15611,15357,15010,14417,13958,13681,13739,13901,14597,14716,15371,15710,16018,16124,16408,16533,16676,16579,16717,16806,16901,17060,17221,17149,17547,17770,17556,17974,17778,18251,18251,18271,18443,18660,18517,18515,18723,18810,18829,18872
7.27,24.543,3.4,3710.7,324.13,108.23,-0.071341,-21.426,34,3,6000,24437,21994,21917,21722,21665,21754,21854,21600,20634,20340,19929,19605,19056,18258,17557,16396,14745,12382,9536.4,5805.7,2843.8,1089.6,871.93,1639.7,3675.7,6073.8,8215.3,10089,11683,13265,14207,15028,15919,16493,16625,16937,17133,16893,16774,16645,16692,16523,16021,15820,15523,15245,15012,14759,14679,14942,15292,15826,16386,17100,17406,17777,18315,18541,18822,18897,19183,19302,19564,19566,19801,19875,19947,20048,20109,20281,20340,20451,20486,20759,20824,20842,20952,20982,21107,21183,21338,21528,21535,21582
6.25,24.943,1.4,1500.9,375.22,113.52,-0.13106,-39.361,34,3,6000,28655,28178,28153,27852,27994,27769,27894,27642,26808,26602,26427,25978,25666,25327,24353,23788,22292,20302,17138,12108,6062.1,1718.9,2162.9,6132.1,10158,13487,16938,19482,21426,22102,22890,23512,24631,25372,25561,26074,26170,26416,26443,26552,26544,26732,26419,26466,26476,26590,26539,26344,26323,26311,26429,26488,26550,26604,26603,26592,26572,26359,26198,26054,25861,25778,26050,26384,26574,26927,26977,27158,27445,27239,27350,27266,27323,27566,27454,27472,27631,27430,27701,27712,27728,27761,27751,27679
