pH,Conc(mM),ApproT1(sec),Temp,SatPower(uT),SatTime(ms),100,12,11,10,9,8,7.8,7.6,7.2,7,6.8,6.6,6.5,6.4,6.3,6.2,6.1,6,5.9,5.8,5.7,5.6,5.5,5.4,5.3,5.2,5.1,5,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,3.7,3.6,3.5,3.4,3.3,3.2,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,-0.2,-0.4,-0.6,-0.8,-1,-1.2,-1.4,-1.6,-1.8,-2,-2.3,-2.5,-2.8,-3,-6,-9,-10,-11,-12
6.82,24.84,3.4,32,6,3002.4,19836,17255,16699,16338,16495,16020,15359,14793,14172,13922,13302,12903,13118,13299,13140,13109,13034,13374,13299,12892,13041,13233,13316,13036,13050,13175,13404,13261,13037,13231,13173,13196,12963,13001,12973,12922,12470,12374,12297,12039,11587,11289,11054,10788,10260,9842.5,9045.8,8113.1,7021.1,5925.6,4739.9,3520.5,2457.6,1609.7,1074.7,1011.9,1376.6,2364.3,3659.7,5397.1,7062.5,8623.1,9902.6,11103,12311,12834,13312,13970,14527,14777,14983,15232,15532,15621,15598,15881,16843,17123,16692,16906,17174
7.01,24.73,3.4,32,6,3002.4,21008,18781,18554,18347,17829,16058,15569,15057,13783,13423,13460,13348,13226,13295,13213,13211,13083,12914,12882,12935,12921,13049,13267,13193,13353,13308,13436,13381,13441,13428,13362,13147,13180,12926,12714,12274,12155,11791,11476,11062,10701,10336,9846.9,9233.8,8911.4,8377.2,7477,6197.4,5123.2,3931.2,2904.2,1862.8,1296.8,1075.4,1316.3,2287.4,3723,5741.4,7569.7,9528.1,11010,12399,13558,14140,15055,15581,15956,16320,16672,16965,17239,17331,17462,17595,17829,18069,18385,18901,18740,18792,18759
7.12,24.61,3.4,32,6,3002.4,20368,18624,18296,17876,17434,15329,14394,13723,13048,12670,12608,12159,12173,12325,12048,11983,11917,12007,12120,12111,12005,12247,12309,12343,12284,12386,12513,12592,12329,12375,12433,12150,11945,11589,11495,11204,10769,10371,10031,9836.6,9290,8923.5,8493.3,7969.4,7542.6,6838.8,5946.2,4767.8,3724.5,2591.2,1913.3,1321.1,1166.3,1437.1,2325.5,3526.3,5387.5,7231.5,8979.1,10776,12103,13148,14141,14851,15489,15877,16319,16592,16840,17189,17268,17350,17600,17864,17668,18014,18301,18541,18484,18341,18583
7.28,24.87,3.4,32,6,3002.4,17532,16222,15990,15728,14857,12849,12439,11818,11309,10887,10711,10458,10253,10093,10133,10085,10023,10025,10107,10272,10263,10222,10294,10435,10400,10498,10393,10655,10438,10286,10054,10062,9962.9,9648.8,9404.4,9039.5,8915.1,8466.3,8092.3,7646.6,7439.2,7137.7,6532.8,6231.7,5892.3,5384.4,4277.6,3487,2657.4,1936.2,1360.8,1068.5,1278.3,1851.9,2871,4262.8,5747.2,7094.6,8648.8,9983.7,11037,11970,12617,13280,13750,14142,14458,14737,14983,15030,15327,15427,15460,15686,15743,15830,16115,16149,16333,16332,16289
6.27,24.97,1.4,32,6,3002.4,15177,15593,15567,15369,14994,14936,15043,14642,14430,14528,14537,14432,14213,14199,14406,14263,14018,14151,14315,14171,13960,14060,14038,13999,13899,13812,13828,13698,13552,13325,13459,13375,13127,12972,12896,12767,12636,12289,12079,11968,11497,11186,10860,10436,10190,9579,8807.2,7674.2,6431.8,5198.8,3995.2,2979,2382.5,2351.6,2827,3801.2,5388.2,6781.6,8262.6,9484.4,10569,11564,12206,12680,13266,13578,13759,13998,14329,14634,14470,14634,14735,15010,15014,14861,15208,15521,15680,15310,15162
6.42,24.95,1.4,32,6,3002.4,21691,20655,20287,20060,20380,20280,19853,19643,19830,19823,19486,19086,19205,19342,19053,18844,18660,18890,18683,18429,18510,18641,18529,18510,18372,18552,18588,18347,18060,18356,18277,18292,17954,18024,18028,18124,17911,17867,17996,17728,17636,17434,17362,17285,16915,16947,16399,15990,15434,14494,13705,12745,11639,10208,8429.2,6771.9,5134.9,3535.4,2388.9,1865.7,2051.3,3283.1,5260.6,7246.6,9537.3,11354,13008,14340,15308,16001,16728,17253,17777,18319,18279,18749,20321,20508,20102,20264,20790
6.56,24.91,1.4,32,6,3002.4,23518,23017,23101,22636,22524,22343,22384,22177,21670,21709,21377,20906,20685,20522,20364,20403,20090,20009,20114,20324,20126,20079,20078,20304,20068,19988,20049,20067,19965,19798,19695,19934,19825,19700,19603,19642,19660,19658,19304,19407,19297,19084,18742,18593,18402,18135,17420,16718,15888,14955,13602,12240,10858,8972.8,7032.8,5222.7,3607.5,2377.6,2063.1,2634.9,4121.7,6577.1,8940,11133,13177,14886,16231,17300,17989,18963,19570,19898,20437,20891,21172,21462,22521,23001,23063,22854,22965
6.7,24.93,1.4,32,6,3002.4,23747,22998,22972,22623,22623,22400,22214,21988,21737,21469,21329,20854,20614,20688,20513,20290,20365,20331,20462,20392,20246,20383,20329,20353,20124,20062,20174,20123,19914,19914,19939,20041,19920,19848,19874,19678,19609,19373,19456,19382,19168,18983,18659,18421,18243,17759,17103,16280,15339,14234,12894,11598,9889,7855.7,5906.2,4117.7,2874.2,2243.8,2432.1,3894.8,5851.6,8184.4,10653,12502,14388,15736,16950,17920,18665,19345,19769,20232,20734,21043,21322,21461,22594,23141,22861,22749,23022
6.83,24.85,1.4,32,6,3002.4,21420,21124,21060,20993,20719,20345,20304,20056,19471,19118,18795,18417,18352,18131,18396,18262,18040,18140,18337,18304,18218,18039,18001,18177,18114,18188,18165,18250,17969,17959,18014,18191,18209,18017,17867,17936,17820,17652,17492,17230,17155,16810,16730,16388,16063,15698,14752,13979,12961,11990,10515,8795.4,7328.9,5577.1,3888.7,2553.8,2022.7,2252.1,3562.3,5622.8,7755.4,10070,11960,13515,14775,15962,16871,17495,18129,18524,18943,19226,19446,19878,19935,20047,20805,21178,21318,21074,21119
