pH,Conc(mM),ApproT1(sec),Temp,SatPower(uT),SatTime(ms),100,12,11,10,9,8,7.8,7.6,7.2,7,6.8,6.6,6.5,6.4,6.3,6.2,6.1,6,5.9,5.8,5.7,5.6,5.5,5.4,5.3,5.2,5.1,5,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,3.7,3.6,3.5,3.4,3.3,3.2,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,-0.2,-0.4,-0.6,-0.8,-1,-1.2,-1.4,-1.6,-1.8,-2,-2.3,-2.5,-2.8,-3,-6,-9,-10,-11,-12
6.82,24.84,3.4,42,1,1002.4,18076,15799,16400,16481,16003,15775,16162,16507,15938,15298,15877,16429,15973,15545,15689,16168,16186,15662,15526,16258,16359,15551,15259,15685,16170,15868,15380,15760,16388,16286,15585,15701,16420,16344,15705,15615,16220,16339,15867,15505,15929,16402,15978,15451,15584,16280,15810,15294,15121,15578,15504,14526,13412,12064,8514.5,5235.2,6176.6,9647,12922,14347,14757,15273,16112,16039,15816,15461,16169,16460,15847,15561,16210,16540,16036,15590,15971,16669,16342,15770,15809,16532,16533
7.01,24.73,3.4,42,1,1002.4,20574,18001,18309,18566,18319,17903,17950,18347,18140,17897,17654,18211,18265,17968,17574,17964,18181,17832,17484,17547,17921,17933,17500,17454,18132,18109,17762,17717,18078,18279,18092,17814,18145,18322,18109,17503,17826,18301,18293,17889,17668,17864,17918,17850,17549,17715,17990,17395,16909,16699,16130,14879,11791,7228.5,6052.7,8998,12575,15655,17034,17624,17801,17762,18165,18335,18227,17876,17986,18342,18352,17897,17915,18425,18575,17992,17790,18210,18489,18110,17697,18218,18376
7.12,24.61,3.4,42,1,1002.4,20489,18022,18156,18634,18492,17778,17782,18351,18307,17965,17705,18215,18534,17923,17455,17787,17969,17728,17468,17569,18245,17967,17709,17706,18074,18154,18113,17777,18129,18512,18234,17738,18051,18260,18028,17738,17831,18405,18171,17639,17595,18001,18246,17785,17569,17849,17904,17218,16567,15805,14819,11500,6614.3,7478.7,9681.8,12828,15904,17332,17978,18454,18434,18305,18324,18634,18255,17938,18102,18439,18475,18027,17969,18459,18570,18006,17914,18405,18479,18160,18133,18088,18589
7.28,24.87,3.4,42,1,1002.4,19686,17820,16952,16467,17202,17499,17096,16337,17274,17686,17048,16387,16645,17391,17077,16413,16509,16913,17191,16465,16058,16712,17251,16778,16372,16964,17765,17292,16716,16965,17531,17551,16356,16589,17237,17612,16968,16392,16861,17215,16709,16468,16796,17407,16964,16168,15979,16379,16198,14812,12728,9751.3,6456.3,7008.2,9547,12825,15352,16699,16983,17033,17441,17518,17014,16999,17335,17688,16980,16695,17314,17804,17108,16676,17045,17692,17372,16503,17066,17813,17337,16957,16934
6.27,24.97,1.4,42,1,1002.4,19516,18537,18265,19175,19395,18542,18425,19147,19470,18765,18074,18562,19291,19149,18447,18517,19359,19351,18529,18381,18917,19320,18708,18145,18712,19405,19253,18351,18718,19423,19240,18431,18355,19206,19467,18610,18400,19079,19202,18632,18359,18849,19242,18736,18062,18228,18960,18763,18019,17615,17650,16890,14459,10445,7859.6,9346.2,12590,16008,17920,18857,19071,18485,18683,19423,19328,18598,18326,19214,19695,18901,18286,19075,19444,19048,18290,18719,19506,19278,18459,18496,19357
6.42,24.95,1.4,42,1,1002.4,19749,18764,19803,20033,19377,19026,19296,19960,19648,18911,19057,19917,19927,19019,18895,19617,19825,19197,18714,19221,19820,19157,18736,19130,19837,19650,19064,19067,19740,19922,19090,18761,19352,19907,19166,18651,19341,19972,19499,18839,19165,19836,19659,18972,19024,19785,19763,19013,18873,19384,19537,19116,18540,18634,18923,18427,17204,16182,13748,7892.7,5060.3,11108,15954,17999,18324,18125,19056,19552,19218,18641,19163,19901,19504,18869,19180,19848,19975,19205,18917,19657,20068
6.56,24.91,1.4,42,1,1002.4,23469,22602,22850,23364,23344,22849,22890,23060,23124,22862,22549,22930,23285,22899,22409,22640,23020,22716,22176,22162,23106,23094,22664,22493,22851,23288,22468,22376,22648,22992,22397,22034,22491,23270,22854,22381,22573,23169,23124,22639,22613,23016,23306,22615,22495,22915,23211,22891,22183,22159,22695,22472,22155,21861,21673,20658,19153,17008,11429,4144.3,11107,17909,20247,21699,22007,22075,22304,22979,22910,22599,22586,23048,23224,22783,22520,22942,23306,22827,22668,22834,23367
6.7,24.93,1.4,42,1,1002.4,23891,23376,23541,23874,23737,23363,23206,23758,23821,23518,23222,23501,23777,23337,22713,23304,23613,23472,23004,23330,23838,23831,23329,23236,23677,23680,23035,22972,23356,23410,23308,23138,23438,23889,23410,22971,23383,23935,23701,23428,23309,23584,23715,23415,23277,23487,23817,23224,22811,22938,23297,23042,22554,22145,21428,20344,18233,12676,5792.5,10556,17792,20727,22136,22589,23184,23127,23230,23576,23633,23268,23248,23671,23897,23471,23173,23631,23983,23363,23553,23567,23918
6.83,24.85,1.4,42,1,1002.4,23059,22903,22462,22223,22532,22711,22440,22388,22667,22724,22476,22159,22139,22524,22378,22055,22180,22437,22673,22328,22018,22462,22591,22203,22014,22203,22674,22209,22042,22189,22481,22727,22141,22150,22465,22649,22526,22135,22497,22687,22428,22193,22469,22977,22838,22045,21952,22273,22424,21848,21703,22032,21771,20984,19598,18621,16058,7601.9,5173.8,14468,19328,20705,21496,21820,22165,22412,22230,22218,22441,22691,22491,22275,22478,22740,22674,22212,22549,22985,22852,22525,22475
