pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-149.998,-148.998,-147.998,-146.998,-145.998,-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.22,24.943,3.4,4213.3,451.67,105.66,0.5571,167.32,40,6,6000,25219,22173,22050,21948,22182,21680,21308,21266,21472,21188,19780,19489,18826,18415,17839,17221,16455,15584,14813,13264,11612,9965,7744.8,5472.3,3455.7,1691,1088.2,832.03,1048.6,1606,2434.7,3896.7,5239.1,6831,8420.5,9313.1,10787,12070,12831,14103,14509,15392,15331,15849,16092,16360,16624,16269,16459,16650,16661,16789,16826,16836,16578,16743,17043,17046,16745,16981,16923,16943,17078,17146,17083,17087,17052,16880,16995,17044,16965,17017,17346,17533,18160,18600,19124,19455,19987,19920,20209,20289,20716,21079,21034,21116
6.4,24.933,3.4,4267.4,456.89,105.28,0.5743,172.48,40,6,6000,26601,23407,23353,23273,23255,22689,22478,22717,22913,22371,20858,20550,20049,19457,18988,18450,17583,16705,15825,14377,12848,10932,8578.8,6337.4,3892.6,2287.5,1134.9,864.39,892.7,1424.6,2770.8,4285.3,5689.4,7227.6,8612.9,9811.2,11035,12335,13683,14649,15315,15726,16281,16444,16514,16911,16902,17006,17190,17341,17127,17282,17208,17014,16975,17192,17086,17178,17091,17053,16988,17076,17292,17326,17193,17264,17247,17124,17080,16926,17093,17048,17484,18028,18210,19000,19753,20180,20710,20974,21137,21139,21866,21856,22008,22473
6.52,24.908,3.4,4231.8,474.78,90.816,0.31068,93.31,40,6,6000,20701,18694,18614,18788,18581,18072,18288,18377,18133,17742,16511,16234,15931,15569,15132,14271,13713,12814,11690,10366,8564.1,6857.3,4818.5,3107.7,1450.7,865.34,916.24,1188.2,1701.5,2822.4,4112.9,5336,6505.3,7728.4,8528.6,9565.6,10346,11325,11968,12671,13277,13695,13648,13665,13778,13768,13812,13866,13903,13779,13714,13644,13510,13241,13525,13472,13518,13630,13553,13576,13548,13670,13436,13268,13358,13282,13139,13266,13339,13482,14059,14275,14714,15139,15086,15863,16316,16643,16716,17185,17179,17370,17645,17818,18173,18089
6.68,24.846,3.4,4198.8,416.36,112.26,0.20957,62.941,40,6,6000,25219,21924,21915,21901,21816,21305,21369,21204,21103,20699,18899,18193,17819,17030,16407,15250,14333,13099,11446,9554.6,7745.9,5470.5,3507.8,1969.6,957.11,1018.5,934.76,1471.9,2020.5,3125,4283.6,5294.5,6455,7416.2,8883.3,9970.6,10834,11607,12614,13103,13657,13853,14137,14114,13999,13972,13981,13990,13809,13651,13597,13453,13551,13287,13555,13385,13562,13695,13667,13824,13839,13611,13579,13829,13705,13887,13923,13926,14634,14672,15221,15685,16077,16563,16872,17896,18358,18790,19470,19539,19968,20120,20422,20681,20980,21118
6.85,24.755,3.4,4226.9,381.12,114.66,0.29256,87.867,40,6,6000,27263,23857,23776,23723,23965,23375,22981,23019,22986,22698,20307,19831,19091,18367,17586,16396,15304,14086,12459,10382,8441.1,6311,4144.8,2330.4,1513.7,903.76,717.17,1131.1,1615.3,2547.3,3440.5,4688.6,5605.6,6888.6,7798.5,8966.2,9631.1,10631,11526,12241,12655,12640,12988,13107,12998,12727,12804,12722,12608,12457,12520,12347,12160,12474,12170,12224,12392,12567,12806,12813,13142,13340,13252,13656,13467,13663,14026,13940,14234,14586,15263,15586,16016,16428,16902,17840,18664,19190,19993,20367,20817,21093,22082,22439,22689,22763
6.98,24.893,3.4,4214.1,383.01,111.77,0.24953,74.943,40,6,6000,26553,23535,23193,23615,23490,22626,22674,22560,22670,22062,20086,19492,18927,18289,17197,16139,15012,13722,12141,10033,7863.6,5941.5,3873.1,2579.6,1530.7,1275.6,1171.5,1494,1950.4,2761.5,3605.7,4668.6,5766.7,6911.1,7861.1,9014,9847.4,10449,11431,11988,12559,12588,12843,12712,12697,12679,12510,12535,12361,12069,12220,11951,11808,11678,11866,11939,12103,12268,12653,12621,12905,12985,13161,13179,13459,13307,13916,13891,14024,14657,14908,15517,15746,16269,16974,17520,18241,19138,19774,20156,20270,20832,21623,22111,22289,22268
7.12,24.918,3.4,4278.2,351.45,96.217,0.040761,12.242,40,6,6000,20366,18413,18420,18133,18339,17743,17716,17723,17629,17411,15873,14941,14425,13798,12648,11888,10633,9423.5,7736.7,6269.9,4216.2,2676.5,1590.6,1036.4,812.67,783.89,1002.7,1344.6,1951.2,2792.5,3672.1,4624.2,5325.7,6330.4,7186.7,7702.8,8183,8640.3,8864.5,9104.1,9124.3,9366.5,8987.2,8965.1,9115.4,9015.1,8872.2,8403.7,8513.6,8523.7,8189,8209.9,8303.3,8662.2,8774,9114.2,9371,9796.9,9805.3,10398,10453,10586,10942,10950,11262,11568,11633,11983,12236,12498,12888,13198,13385,13761,13977,14430,14867,15177,15716,16094,16311,16317,16977,17349,17677,17648
7.27,24.543,3.4,4207.5,293.91,112.89,0.1282,38.503,40,6,6000,24355,21628,21316,21411,21294,20940,20706,20467,20700,19885,17167,16392,15163,14534,13274,11861,10294,8864,7277.5,5738.8,4116.9,2605.3,1511,1137,912.92,851.98,960.2,1119,1668.2,2173.5,3005.9,3753.1,4349.1,4996.4,5896.8,6438.1,6862.9,7532.5,7785.5,8099.1,8393.7,8379.7,8487.4,8159.1,8326.5,8306.2,8191.6,8292,8161.8,8198,8218.1,8074.4,8346.5,8742.1,8809,9126.9,9258.9,9815.1,10212,10599,11226,11605,11964,12281,12712,13302,13392,13765,13973,14420,14736,15131,15253,15506,15615,16257,16810,17109,17413,17903,18345,18388,19518,19736,20206,20263
6.25,24.943,1.4,1759,346.84,115.23,0.0037368,1.1223,40,6,6000,28212,27559,27504,27591,27441,26829,26778,26637,26679,25891,23628,23100,22503,21477,20329,19291,17984,16193,14152,11590,8905.2,5918.2,3459,1748.1,1332.2,1337,2582.7,4336.7,6334.2,8188.2,10514,12315,13775,15446,16772,17917,18901,19875,20473,21272,21538,21539,21919,21960,22075,22221,22372,22434,22392,22641,22473,22597,22562,22588,22613,22894,22827,23070,22905,22730,22902,22728,23004,22860,23241,23040,23383,23598,23948,23981,24323,24345,24667,24715,25081,25064,25111,25454,25510,25774,25971,25909,26075,26116,26352,26206
