pH,Conc(mM),ApproT1(sec),Temp,SatPower(uT),SatTime(ms),100,12,11,10,9,8,7.8,7.6,7.2,7,6.8,6.6,6.5,6.4,6.3,6.2,6.1,6,5.9,5.8,5.7,5.6,5.5,5.4,5.3,5.2,5.1,5,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,3.7,3.6,3.5,3.4,3.3,3.2,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,-0.2,-0.4,-0.6,-0.8,-1,-1.2,-1.4,-1.6,-1.8,-2,-2.3,-2.5,-2.8,-3,-6,-9,-10,-11,-12
6.23,5.19,3.4,37,4,4002.4,22377,20365,20184,19804,19690,19871,19863,19406,19443,19409,19306,19084,18769,18910,19016,19038,18540,18936,19121,18906,18682,18917,18925,18945,18515,18367,18703,18690,18475,18420,18523,18395,18230,18067,18131,18237,18066,17754,17630,17777,17528,17221,17026,16972,16759,16303,16084,15273,14396,13301,11907,10291,8370,6048.5,4020.8,2204.7,1360.4,1993.4,3601.5,6192.9,9034.3,11139,13006,14353,15601,16362,16681,17339,17892,17970,18155,18156,18710,19170,19063,19088,20054,20312,19880,19970,20256
6.42,5.15,3.4,37,4,4002.4,24748,22389,22549,22364,21456,21677,21760,21551,20881,20699,20948,20937,20436,20538,20856,21147,20504,20343,20700,20940,20404,20200,20487,20766,20395,20359,20307,20395,20554,20015,20146,20207,20452,19861,19685,19992,20005,19449,19155,19405,19200,18935,18282,18061,18065,17529,16464,15814,14974,13372,11202,8565.9,6325,3624.2,1818,1246.8,2574.7,5197.4,8110.8,10947,13177,15071,16398,17373,18287,18764,19317,19577,19903,20480,20462,20459,20775,21374,21192,21129,21805,22625,22579,21770,22359
6.56,5.18,3.4,37,4,4002.4,25827,22163,22455,22561,21918,21695,21732,21793,21269,20566,20724,20970,20767,20719,20695,21043,21007,20721,20564,20813,20681,20451,20463,20448,20855,20555,20256,20551,20645,20480,20333,20367,20519,20208,20064,20038,20121,19863,19650,19293,19323,19222,18661,18241,18053,17751,16843,16107,14992,13505,11748,9082.6,6502.2,3738.9,1891.6,1333.6,2679.1,5056.4,8163.4,11049,13396,15225,16361,17508,18358,19015,19383,19845,20092,20407,20628,20703,21068,21260,21286,21352,21867,22054,22640,22432,22060
6.72,5.13,3.4,37,4,4002.4,24734,21318,21178,20780,21025,20911,20316,20413,19832,19960,19424,19512,19237,19826,19542,19347,19509,19591,19567,19145,19211,19210,19302,19079,19045,19182,19490,19276,19204,19399,19422,19456,18908,19274,19252,19117,18906,18700,18870,18497,18257,18007,17779,17757,17223,16823,16218,15490,14305,12717,10896,8807.4,6048,3484.7,1709.3,1410.1,2765.7,5401.8,8480,11370,13472,14841,16286,17123,17772,18131,18599,19063,19533,19370,19650,19953,19976,19963,20099,20545,21079,20963,20798,21142,21245
6.86,5.1,3.4,37,4,4002.4,22872,19503,19550,19332,19138,19295,18862,18831,18474,18610,18162,18090,18023,18045,17917,17654,17860,17683,17621,17495,17272,17446,17181,17062,16974,17041,17035,17020,16888,17270,17352,17278,17184,17352,17389,17172,17241,17276,17220,17122,16770,16945,16816,16436,16038,15961,15541,15040,13982,13058,11609,9967.2,7813.7,5525.3,3237.2,1833.2,1385.8,2618.6,4775.7,7613.2,10229,12118,14026,15017,15948,16623,17032,17434,17605,17874,18129,18285,18255,18470,18633,18914,19394,19254,19421,19619,19653
7.05,5.1,3.4,37,4,4002.4,23228,20971,20862,20258,20533,20442,20485,20076,19887,20011,20033,19638,19405,19449,19611,19407,18923,19079,19318,18922,18691,18862,19009,18771,18394,18493,18581,18621,18076,17992,17931,17936,17512,17561,17653,17889,17777,17747,17881,18106,18193,17913,17892,18110,18052,17688,17604,17429,17001,16491,16023,15396,14487,13404,11893,10068,8089.6,5484.5,3346.1,1476.7,1049.4,2099.2,4389.7,7521.6,10343,12468,14131,15482,16409,17107,17523,17888,18537,18848,19083,19125,20267,20779,20386,20199,20701
7.14,5.13,3.4,37,4,4002.4,25320,22666,22563,22130,21730,21905,22176,21760,21365,21494,21291,21003,20672,20669,20706,20770,20114,20323,20327,20503,20045,20049,20203,20114,19842,19855,19823,19805,19410,19107,19133,19272,19360,19105,19324,19482,19395,19392,19432,19614,19551,19260,19370,19274,19135,18814,18664,18202,17659,16896,16151,15399,14348,12547,10276,8224.4,5719.9,3453.4,1517.5,1182,2164.7,4853.2,7784.4,10813,13119,14952,16451,17477,18289,18943,19318,19738,20094,20542,20534,20727,21889,22418,22414,22125,22366
7.31,5.03,3.4,37,4,4002.4,26067,22436,22751,22685,22244,21811,22012,22192,21735,21170,21552,21581,21270,21050,20809,21188,20998,20623,20453,20541,20699,20069,19949,20022,20167,19570,19003,19058,19086,18541,18350,18330,18779,18277,18607,18522,18880,18848,18558,18624,18866,18791,18500,18441,18558,18409,17843,17440,17203,16700,15879,14720,13521,11935,9835.2,7694,5214.2,2902.6,1546.2,1186.3,2256.9,4452.7,7557.7,10314,12814,14694,16292,17405,18033,18980,19338,19637,20171,20467,20880,20948,21871,22634,22947,22691,22448
6.27,5.19,1.4,37,4,4002.4,26221,24639,24125,24234,24533,24248,23747,24130,24146,23968,23637,23673,23692,24085,23439,23442,23693,23566,23315,23116,23617,23570,23376,23174,23395,23550,23109,23113,23063,23232,23111,22821,22880,23041,22891,22576,22697,22609,22759,22253,22192,22376,22342,21948,21749,21809,21806,21069,20248,19817,19129,18061,16734,15312,13196,10605,7684.7,4927.5,2712.6,2137.3,3908.5,7045.8,10478,13475,15628,17520,18810,19860,20443,20943,21565,22035,22208,22377,22942,23230,23980,24014,24362,24649,24519
